ECGI_Raw,PCI,1F_UARFCN,制式,TAC,经度,维度,方向角,下倾角,天线挂高,小区类型,参考信号功率,A,B,ECGI
10157343,264,1650,L1800,6203,121.61176,31.199689,240,6,35,宏小区,152,39677,31,10160170
10164235,289,1650,L1800,6262,121.48741,31.2457,190,10,42,宏小区,62,39704,11,10167062
10164236,289,450,L2100,6262,121.48741,31.2457,180,27,42,宏小区,62,39704,12,10167063
10164240,289,1506,L1800,6262,121.48741,31.2457,190,10,42,宏小区,152,39704,16,10167067
10165259,435,1650,L1800,6178,121.40977,31.2249,0,6,18,宏小区,152,39708,11,10168086
10165269,436,1650,L1800,6178,121.40977,31.2249,120,6,18,宏小区,152,39708,21,10168096
10165279,437,1650,L1800,6178,121.40977,31.2249,240,6,18,宏小区,152,39708,31,10168106
10165536,431,475,L2100,6173,121.366749,31.209732,230,9,8,宏小区,152,39709,32,10168363
10167051,384,1650,L1800,6180,121.345142,31.2283699,0,6,40,宏小区,152,39715,11,10169878
10167061,385,1650,L1800,6180,121.345142,31.2283699,120,6,40,宏小区,152,39715,21,10169888
10167071,386,1650,L1800,6180,121.345142,31.2283699,240,6,40,宏小区,152,39715,31,10169898
10185739,434,1650,L1800,6153,121.2327778,31.22944444,0,7,30,宏小区,152,39788,11,10188566
10185749,432,1650,L1800,6153,121.2327778,31.22944444,110,8,30,宏小区,152,39788,21,10188576
10185759,433,1650,L1800,6153,121.2327778,31.22944444,240,13,30,宏小区,152,39788,31,10188586
10199307,421,1650,L1800,6180,121.29435,31.21329,0,14,35,宏小区,152,39841,11,10202134
10199317,420,1650,L1800,6180,121.29435,31.21329,120,20,35,宏小区,152,39841,21,10202144
10199327,422,1650,L1800,6180,121.29435,31.21329,240,16,35,宏小区,152,39841,31,10202154
10199314,421,3770,L900,6188,121.29435,31.21329,0,14,35,宏小区,152,39841,18,10202141
10199324,420,3770,L900,6188,121.29435,31.21329,120,20,35,宏小区,152,39841,28,10202151
10199334,422,3770,L900,6188,121.29435,31.21329,240,16,35,宏小区,152,39841,38,10202161
10209547,35,1650,L1800,6208,121.32772,31.39051,330,3,40,宏小区,152,39881,11,10212374
10209557,33,1650,L1800,6208,121.32772,31.39051,120,6,40,宏小区,152,39881,21,10212384
10209567,34,1650,L1800,6208,121.32772,31.39051,240,11,40,宏小区,152,39881,31,10212394
10210827,94,1650,L1800,6177,121.309742,31.260449,20,8,20,宏小区,152,39886,11,10213654
10210837,93,1650,L1800,6177,121.309742,31.260449,140,6,20,宏小区,152,39886,21,10213664
10210847,95,1650,L1800,6177,121.309742,31.260449,230,15,20,宏小区,152,39886,31,10213674
10212364,216,525,L2100,6152,121.124781,31.312071,0,6,55,宏小区,122,39892,12,10215191
10212374,218,525,L2100,6152,121.124781,31.312071,120,6,55,宏小区,122,39892,22,10215201
10212384,217,525,L2100,6152,121.124781,31.312071,240,6,55,宏小区,152,39892,32,10215211
10214667,328,1650,L1800,6175,121.291406,31.340324,350,4,20,宏小区,152,39901,11,10217494
10214677,329,1650,L1800,6175,121.291406,31.340324,80,8,20,宏小区,152,39901,21,10217504
10214687,327,1650,L1800,6175,121.291406,31.340324,140,3,20,宏小区,152,39901,31,10217514
10215947,12,1650,L1800,6271,121.21329,31.29516,0,2,35,宏小区,152,39906,11,10218774
10215957,14,1650,L1800,6271,121.21329,31.29516,130,6,35,宏小区,122,39906,21,10218784
10215967,13,1650,L1800,6271,121.21329,31.29516,230,4,35,宏小区,122,39906,31,10218794
10215948,12,450,L2100,6271,121.21329,31.29516,0,2,35,宏小区,152,39906,12,10218775
10215958,14,450,L2100,6271,121.21329,31.29516,130,6,35,宏小区,122,39906,22,10218785
10215968,13,450,L2100,6271,121.21329,31.29516,230,4,35,宏小区,122,39906,32,10218795
10216715,54,1650,L1800,6175,121.280438,31.322677,90,6,25,宏小区,122,39909,11,10219542
10216725,56,1650,L1800,6175,121.280438,31.322677,100,20,25,宏小区,92,39909,21,10219552
10216735,55,1650,L1800,6175,121.280438,31.322677,210,2,25,宏小区,152,39909,31,10219562
10218251,262,1650,L1800,6175,121.319031,31.32378,340,7,30,宏小区,152,39915,11,10221078
10218261,261,1650,L1800,6175,121.319031,31.32378,130,8,30,宏小区,152,39915,21,10221088
10218271,263,1650,L1800,6175,121.319031,31.32378,260,7,30,宏小区,152,39915,31,10221098
10221067,123,1650,L1800,6186,121.324921,31.331127,0,6,40,宏小区,152,39926,11,10223894
10221077,125,1650,L1800,6186,121.324921,31.331127,140,11,40,宏小区,152,39926,21,10223904
10221087,124,1650,L1800,6186,121.324921,31.331127,240,6,40,宏小区,152,39926,31,10223914
10221613,468,1825,L1800,23586,121.290158,31.262149,340,7,45,宏小区,124,39928,45,10224440
10221623,469,1825,L1800,23586,121.290158,31.262149,140,14,45,宏小区,124,39928,55,10224450
10221633,470,1825,L1800,23586,121.290158,31.262149,170,8,45,宏小区,124,39928,65,10224460
10221846,414,525,L2100,6265,121.60649,31.25182,200,6,28,宏小区,0,39929,22,10224673
10222091,377,1650,L1800,6265,121.576033,31.208555,0,6,28,宏小区,152,39930,11,10224918
10222101,375,1650,L1800,6265,121.576033,31.208555,120,6,28,宏小区,152,39930,21,10224928
10222111,376,1650,L1800,6265,121.576033,31.208555,240,6,28,宏小区,152,39930,31,10224938
10235147,209,1650,L1800,6162,121.584879,31.334844,0,6,28,宏小区,152,39981,11,10237974
10235157,208,1650,L1800,6162,121.584879,31.334844,120,6,28,宏小区,152,39981,21,10237984
10235167,207,1650,L1800,6162,121.584879,31.334844,240,6,28,宏小区,152,39981,31,10237994
10236683,365,1650,L1800,6250,121.56591,31.26577,0,6,28,宏小区,152,39987,11,10239510
10236693,363,1650,L1800,6250,121.56591,31.26577,120,6,28,宏小区,152,39987,21,10239520
10239243,306,1650,L1800,6193,121.5328611,31.17505,0,6,28,宏小区,152,39997,11,10242070
10239253,307,1650,L1800,6193,121.5328611,31.17505,120,6,28,宏小区,152,39997,21,10242080
10239263,308,1650,L1800,6193,121.5328611,31.17505,240,6,28,宏小区,152,39997,31,10242090
10241291,147,1650,L1800,6204,121.6660833,31.23252778,0,6,28,宏小区,152,40005,11,10244118
10241301,149,1650,L1800,6204,121.6660833,31.23252778,120,6,28,宏小区,152,40005,21,10244128
10241311,148,1650,L1800,6204,121.6660833,31.23252778,240,6,28,宏小区,152,40005,31,10244138
10243339,411,1650,L1800,6250,121.607082,31.270793,0,6,28,宏小区,152,40013,11,10246166
10243349,413,1650,L1800,6250,121.607082,31.270793,120,6,28,宏小区,152,40013,21,10246176
10243359,412,1650,L1800,6250,121.607082,31.270793,240,6,28,宏小区,152,40013,31,10246186
10248715,351,1650,L1800,6182,121.70915,31.24989,0,6,28,宏小区,152,40034,11,10251542
10248725,352,1650,L1800,6182,121.70915,31.24989,120,6,28,宏小区,152,40034,21,10251552
10248735,353,1650,L1800,6182,121.70915,31.24989,240,6,28,宏小区,152,40034,31,10251562
10250251,259,1650,L1800,6203,121.616,31.2047,0,6,28,宏小区,152,40040,11,10253078
10250261,260,1650,L1800,6203,121.616,31.2047,120,6,28,宏小区,152,40040,21,10253088
10250271,258,1650,L1800,6203,121.616,31.2047,240,6,28,宏小区,152,40040,31,10253098
10251019,280,1650,L1800,6196,121.568261,31.127628,0,6,28,宏小区,152,40043,11,10253846
10251029,281,1650,L1800,6196,121.568261,31.127628,120,6,28,宏小区,152,40043,21,10253856
10251039,279,1650,L1800,6196,121.568261,31.127628,240,6,28,宏小区,152,40043,31,10253866
10251531,280,1650,L1800,6193,121.521071,31.191121,0,6,28,宏小区,152,40045,11,10254358
10251541,279,1650,L1800,6193,121.521071,31.191121,120,6,28,宏小区,152,40045,21,10254368
10251551,281,1650,L1800,6193,121.521071,31.191121,240,6,28,宏小区,152,40045,31,10254378
10252043,225,1650,L1800,6250,121.59235,31.27473,0,6,28,宏小区,152,40047,11,10254870
10252053,227,1650,L1800,6250,121.59235,31.27473,120,6,28,宏小区,152,40047,21,10254880
10252063,226,1650,L1800,6250,121.59235,31.27473,240,6,28,宏小区,152,40047,31,10254890
10252811,402,1650,L1800,6162,121.5705,31.3314,0,6,28,宏小区,152,40050,11,10255638
10252821,403,1650,L1800,6162,121.5705,31.3314,120,6,28,宏小区,152,40050,21,10255648
10252831,404,1650,L1800,6162,121.5705,31.3314,240,6,28,宏小区,152,40050,31,10255658
10253323,233,1650,L1800,6157,121.5573,31.3736,330,3,28,宏小区,152,40052,11,10256150
10253333,232,1650,L1800,6157,121.5573,31.3736,125,2,28,宏小区,152,40052,21,10256160
10253343,231,1650,L1800,6157,121.5573,31.3736,195,10,28,宏小区,152,40052,31,10256170
10253324,233,450,L2100,6157,121.5573,31.3736,0,6,28,宏小区,152,40052,12,10256151
10253579,61,1650,L1800,6182,121.639222,31.323955,0,6,28,宏小区,152,40053,11,10256406
10253589,62,1650,L1800,6182,121.639222,31.323955,120,6,28,宏小区,152,40053,21,10256416
10253599,60,1650,L1800,6182,121.639222,31.323955,240,6,28,宏小区,152,40053,31,10256426
10254347,442,1650,L1800,6180,121.345598,31.185016,0,6,28,宏小区,152,40056,11,10257174
10254357,441,1650,L1800,6180,121.345598,31.185016,120,6,28,宏小区,152,40056,21,10257184
10254348,442,450,L2100,6180,121.345598,31.185016,0,6,28,宏小区,152,40056,12,10257175
10254358,441,450,L2100,6180,121.345598,31.185016,120,6,28,宏小区,152,40056,22,10257185
10254860,327,475,L2100,6264,121.383096,31.196474,0,6,28,宏小区,152,40058,12,10257687
10254870,328,475,L2100,6264,121.383096,31.196474,120,6,28,宏小区,122,40058,22,10257697
10255115,398,1650,L1800,6264,121.378516,31.19853,0,6,28,宏小区,152,40059,11,10257942
10255125,396,1650,L1800,6264,121.378516,31.19853,120,6,28,宏小区,152,40059,21,10257952
10257419,370,1650,L1800,6272,121.397531,31.255059,0,6,28,宏小区,152,40068,11,10260246
10257429,371,1650,L1800,6272,121.397531,31.255059,120,6,28,宏小区,152,40068,21,10260256
10257931,372,1650,L1800,6261,121.43561,31.22606,0,6,28,宏小区,152,40070,11,10260758
10257941,373,1650,L1800,6261,121.43561,31.22606,120,6,28,宏小区,152,40070,21,10260768
10260491,297,1650,L1800,6175,121.311823,31.308205,0,6,28,宏小区,152,40080,11,10263318
10260501,299,1650,L1800,6175,121.311823,31.308205,120,6,28,宏小区,152,40080,21,10263328
10260511,298,1650,L1800,6175,121.311823,31.308205,240,6,28,宏小区,152,40080,31,10263338
10261771,10,1650,L1800,6160,121.481415,31.346356,0,6,28,宏小区,152,40085,11,10264598
10261781,11,1650,L1800,6160,121.481415,31.346356,120,6,28,宏小区,152,40085,21,10264608
10261791,9,1650,L1800,6160,121.481415,31.346356,240,6,28,宏小区,152,40085,31,10264618
10262283,302,1650,L1800,6208,121.31925,31.39337,0,16,30,宏小区,152,40087,11,10265110
10262293,301,1650,L1800,6208,121.31925,31.39337,140,1,30,宏小区,152,40087,21,10265120
10262303,300,1650,L1800,6208,121.31925,31.39337,220,17,30,宏小区,152,40087,31,10265130
10262540,186,450,L2100,6208,121.319629,31.489372,0,6,28,宏小区,152,40088,12,10265367
10262560,188,450,L2100,6208,121.319629,31.489372,240,6,28,宏小区,152,40088,32,10265387
10264075,6,1650,L1800,6175,121.33543,31.35548,60,10,25,宏小区,152,40094,11,10266902
10264085,8,1650,L1800,6175,121.33543,31.35548,180,8,25,宏小区,152,40094,21,10266912
10264095,7,1650,L1800,6175,121.33543,31.35548,260,11,25,宏小区,152,40094,31,10266922
10265869,198,1506,L1800,6186,121.35651,31.34267,0,6,25,宏小区,122,40101,13,10268696
10265879,200,1506,L1800,6186,121.35651,31.34267,90,3,25,宏小区,122,40101,23,10268706
10265889,199,1506,L1800,6186,121.35651,31.34267,220,9,25,宏小区,122,40101,33,10268716
10349579,7,1650,L1800,6153,121.2588,31.218944,0,14,45,宏小区,152,40428,11,10352406
10349589,6,1650,L1800,6153,121.2588,31.218944,140,12,45,宏小区,152,40428,21,10352416
10349599,8,1650,L1800,6153,121.2588,31.218944,230,12,45,宏小区,152,40428,31,10352426
10368012,115,475,L2100,6161,121.549835,31.327892,0,6,28,宏小区,122,40500,12,10370839
10368022,116,475,L2100,6161,121.549835,31.327892,120,6,28,宏小区,122,40500,22,10370849
10368032,114,475,L2100,6161,121.549835,31.327892,240,6,28,宏小区,122,40500,32,10370859
10368018,115,3770,L900,6161,121.549835,31.327892,0,6,28,宏小区,182,40500,18,10370845
10368028,116,3770,L900,6161,121.549835,31.327892,120,6,28,宏小区,182,40500,28,10370855
10368038,114,3770,L900,6161,121.549835,31.327892,240,6,28,宏小区,182,40500,38,10370865
10368267,240,1650,L1800,6184,121.554488,31.282873,320,8,28,宏小区,152,40501,11,10371094
10368277,241,1650,L1800,6184,121.554488,31.282873,90,20,28,宏小区,152,40501,21,10371104
10368287,242,1650,L1800,6184,121.554488,31.282873,180,4,28,宏小区,152,40501,31,10371114
10369035,319,1650,L1800,6151,121.261084,31.375563,10,12,28,宏小区,152,40504,11,10371862
10369045,318,1650,L1800,6151,121.261084,31.375563,110,6,28,宏小区,152,40504,21,10371872
10369055,320,1650,L1800,6151,121.261084,31.375563,240,6,28,宏小区,152,40504,31,10371882
10369042,319,3770,L900,6151,121.261084,31.375563,0,6,28,宏小区,152,40504,18,10371869
10369052,318,3770,L900,6151,121.261084,31.375563,120,6,28,宏小区,152,40504,28,10371879
10369062,320,3770,L900,6151,121.261084,31.375563,240,6,28,宏小区,152,40504,38,10371889
10371339,368,1650,L1800,6247,121.43988,31.35066,0,6,30,宏小区,152,40513,11,10374166
10371349,367,1650,L1800,6247,121.43988,31.35066,70,3,30,宏小区,152,40513,21,10374176
10371359,366,1650,L1800,6247,121.43988,31.35066,210,9,30,宏小区,152,40513,31,10374186
10375179,259,1650,L1800,6253,121.5024444,31.218888,0,6,28,宏小区,152,40528,11,10378006
10375189,258,1650,L1800,6253,121.5024444,31.218888,120,6,28,宏小区,152,40528,21,10378016
10379275,429,1650,L1800,6196,121.56332,31.18276,0,3,28,宏小区,152,40544,11,10382102
10379285,431,1650,L1800,6196,121.56332,31.18276,80,3,28,宏小区,152,40544,21,10382112
10379295,430,1650,L1800,6196,121.56332,31.18276,150,3,28,宏小区,152,40544,31,10382122
10380555,3,1650,L1800,6195,121.509729,31.135783,30,7,32,宏小区,152,40549,11,10383382
10380565,4,1650,L1800,6195,121.509729,31.135783,150,3,32,宏小区,152,40549,21,10383392
10380575,5,1650,L1800,6195,121.509729,31.135783,280,8,32,宏小区,152,40549,31,10383402
10381067,21,1650,L1800,6162,121.56401,31.31513,0,3,21,宏小区,152,40551,11,10383894
10381077,23,1650,L1800,6162,121.56401,31.31513,120,3,21,宏小区,152,40551,21,10383904
10381087,22,1650,L1800,6162,121.56401,31.31513,240,3,21,宏小区,152,40551,31,10383914
10381579,350,1650,L1800,6162,121.57386,31.32415,0,6,28,宏小区,152,40553,11,10384406
10381589,349,1650,L1800,6162,121.57386,31.32415,70,3,28,宏小区,152,40553,21,10384416
10381599,348,1650,L1800,6162,121.57386,31.32415,240,6,28,宏小区,152,40553,31,10384426
10382091,325,1650,L1800,6196,121.5380306,31.16981111,0,3,21,宏小区,152,40555,11,10384918
10382101,326,1650,L1800,6196,121.5380306,31.16981111,120,3,21,宏小区,152,40555,21,10384928
10382111,324,1650,L1800,6196,121.5380306,31.16981111,240,3,21,宏小区,152,40555,31,10384938
10393355,104,1650,L1800,6182,121.783401,31.361501,0,6,28,宏小区,152,40599,11,10396182
10393365,103,1650,L1800,6182,121.783401,31.361501,120,6,28,宏小区,152,40599,21,10396192
10393375,102,1650,L1800,6182,121.783401,31.361501,240,6,28,宏小区,152,40599,31,10396202
10393611,276,1650,L1800,6182,121.746211,31.341541,0,6,28,宏小区,152,40600,11,10396438
10393621,277,1650,L1800,6182,121.746211,31.341541,120,6,28,宏小区,152,40600,21,10396448
10393631,278,1650,L1800,6182,121.746211,31.341541,240,6,28,宏小区,152,40600,31,10396458
10394380,12,475,L2100,6182,121.76015,31.36048,340,12,33,宏小区,122,40603,12,10397207
10394400,13,475,L2100,6182,121.76015,31.36048,220,20,33,宏小区,122,40603,32,10397227
10394636,133,475,L2100,6182,121.7210306,31.36893056,0,6,28,宏小区,122,40604,12,10397463
10394656,134,475,L2100,6182,121.7210306,31.36893056,240,6,28,宏小区,122,40604,32,10397483
10394891,273,1650,L1800,6182,121.743749,31.363871,0,6,30,宏小区,152,40605,11,10397718
10394901,274,1650,L1800,6182,121.743749,31.363871,120,6,30,宏小区,152,40605,21,10397728
10394911,275,1650,L1800,6182,121.743749,31.363871,240,6,30,宏小区,152,40605,31,10397738
10395403,116,1650,L1800,6182,121.721152,31.374651,0,6,28,宏小区,152,40607,11,10398230
10395413,115,1650,L1800,6182,121.721152,31.374651,120,6,28,宏小区,152,40607,21,10398240
10395423,114,1650,L1800,6182,121.721152,31.374651,240,6,28,宏小区,152,40607,31,10398250
10407179,119,1650,L1800,6271,121.192836,31.301212,0,6,35,宏小区,152,40653,11,10410006
10407189,117,1650,L1800,6271,121.192836,31.301212,160,6,35,宏小区,152,40653,21,10410016
10407199,118,1650,L1800,6271,121.192836,31.301212,270,3,35,宏小区,152,40653,31,10410026
10418955,231,1650,L1800,6265,121.60377,31.2154,0,6,28,宏小区,152,40699,11,10421782
10418965,232,1650,L1800,6265,121.60377,31.2154,120,6,28,宏小区,152,40699,21,10421792
10418975,233,1650,L1800,6265,121.60377,31.2154,240,6,28,宏小区,152,40699,31,10421802
10419723,93,1650,L1800,6194,121.508422,31.167253,340,5,15,宏小区,152,40702,11,10422550
10419733,94,1650,L1800,6194,121.508422,31.167253,170,4,15,宏小区,152,40702,21,10422560
10419743,95,1650,L1800,6194,121.508422,31.167253,260,4,15,宏小区,152,40702,31,10422570
10419979,311,1650,L1800,6194,121.5090056,31.16499722,0,6,28,宏小区,152,40703,11,10422806
10419989,310,1650,L1800,6194,121.5090056,31.16499722,120,6,28,宏小区,152,40703,21,10422816
10419999,309,1650,L1800,6194,121.5090056,31.16499722,240,6,28,宏小区,152,40703,31,10422826
10420491,390,1650,L1800,6193,121.524433,31.178806,0,6,30,宏小区,152,40705,11,10423318
10420501,392,1650,L1800,6193,121.524433,31.178806,120,6,30,宏小区,152,40705,21,10423328
10420511,391,1650,L1800,6193,121.524433,31.178806,240,6,30,宏小区,152,40705,31,10423338
10420747,145,1650,L1800,6196,121.5748889,31.15376111,0,6,30,宏小区,152,40706,11,10423574
10420757,146,1650,L1800,6196,121.5748889,31.15376111,120,6,30,宏小区,152,40706,21,10423584
10420767,144,1650,L1800,6196,121.5748889,31.15376111,240,6,30,宏小区,152,40706,31,10423594
10421515,296,1650,L1800,6196,121.5594278,31.17104444,0,6,20,宏小区,152,40709,11,10424342
10421525,294,1650,L1800,6196,121.5594278,31.17104444,120,6,20,宏小区,152,40709,21,10424352
10421535,295,1650,L1800,6196,121.5594278,31.17104444,240,6,20,宏小区,152,40709,31,10424362
10423307,283,1650,L1800,6203,121.611664,31.263793,0,6,35,宏小区,152,40716,11,10426134
10423317,282,1650,L1800,6203,121.611664,31.263793,120,6,35,宏小区,152,40716,21,10426144
10423327,284,1650,L1800,6203,121.611664,31.263793,240,6,35,宏小区,152,40716,31,10426154
10423819,96,1650,L1800,6182,121.6192,31.32,0,6,20,宏小区,152,40718,11,10426646
10423829,97,1650,L1800,6182,121.6192,31.32,120,6,20,宏小区,152,40718,21,10426656
10423839,98,1650,L1800,6182,121.6192,31.32,240,6,20,宏小区,152,40718,31,10426666
10424331,68,1650,L1800,6162,121.56302,31.34178,10,2,40,宏小区,152,40720,11,10427158
10424341,67,1650,L1800,6162,121.56302,31.34178,120,2,40,宏小区,152,40720,21,10427168
10424351,66,1650,L1800,6162,121.56302,31.34178,230,2,40,宏小区,152,40720,31,10427178
10424358,68,3770,L900,6162,121.56302,31.34178,10,2,40,宏小区,152,40720,38,10427185
10424338,67,3770,L900,6162,121.56302,31.34178,120,2,40,宏小区,152,40720,18,10427165
10424348,66,3770,L900,6162,121.56302,31.34178,230,2,40,宏小区,152,40720,28,10427175
10424843,254,1650,L1800,6249,121.60637,31.28347,0,6,30,宏小区,152,40722,11,10427670
10424853,252,1650,L1800,6249,121.60637,31.28347,120,6,30,宏小区,152,40722,21,10427680
10424863,253,1650,L1800,6249,121.60637,31.28347,240,6,30,宏小区,152,40722,31,10427690
