,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,Longitude,Latitude,gid
6197,19,6188,26049,28,-57,4,6188,27378,22,-69,4,6188.0,27377.0,28.0,-57.0,4.0,6188.0,27394.0,27.0,-59.0,4.0,6188.0,27393.0,21.0,-71.0,4.0,6188.0,26051.0,26.0,-61.0,4.0,1,1509940630961,10,3.0,8.0,5.0,16.0,1.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.208105,31.289402,121.211928,31.288649,121.21215638,31.28979409,53
6808,22,6188,41124,31,-51,4,6188,41092,27,-59,4,6188.0,41122.0,21.0,-71.0,4.0,6188.0,41149.0,22.0,-69.0,4.0,6188.0,41148.0,27.0,-59.0,4.0,6188.0,41093.0,17.0,-79.0,4.0,1,1510411712524,26,25.0,29.0,23.0,28.0,79.0,121.212407,31.282261,121.217871,31.2808,121.216448,31.2893,121.214295,31.280418,121.218285,31.288788,121.206472,31.284913,121.21141072,31.28879453,77
10476,42,5198,43857,14,-85,4,5198,49989,14,-85,4,5198.0,42507.0,13.0,-87.0,4.0,5198.0,43858.0,14.0,-85.0,4.0,5198.0,56689.0,13.0,-87.0,4.0,5198.0,57857.0,13.0,-87.0,4.0,1,1523515174972,151,145.0,142.0,152.0,137.0,163.0,121.2145,31.290457,121.217371,31.291607,121.221928,31.289447,121.217796,31.28377,121.211317,31.291577,121.229872,31.277747,121.20726784,31.28492419,118
3377,13,6182,41235,17,-79,4,6182,13394,18,-77,4,0.0,0.0,17.0,-79.0,4.0,6182.0,44754.0,14.0,-85.0,4.0,6182.0,41233.0,13.0,-87.0,4.0,6188.0,27378.0,17.0,-79.0,4.0,2,1509265632648,12,40.0,-999.0,45.0,11.0,3.0,121.206155,31.294312,121.202787,31.292964,-999.0,-999.0,121.212896,31.291805,121.217245,31.291334,121.208284,31.289647,121.20443899,31.28820859,9
7094,23,6188,41149,25,-63,4,6188,41148,18,-77,4,6188.0,41093.0,20.0,-73.0,4.0,6188.0,41124.0,20.0,-73.0,4.0,6188.0,41092.0,21.0,-71.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1510752854060,23,28.0,79.0,26.0,25.0,-999.0,121.214295,31.280418,121.218285,31.288788,121.206472,31.284913,121.212407,31.282261,121.217871,31.2808,-999.0,-999.0,121.20982234,31.28646378,10
9509,33,5198,42518,29,-55,4,5198,56688,14,-85,4,5198.0,42517.0,16.0,-81.0,4.0,5198.0,42519.0,16.0,-81.0,4.0,5198.0,42507.0,14.0,-85.0,4.0,5198.0,49989.0,17.0,-79.0,4.0,1,1523511981514,139,140.0,141.0,143.0,142.0,145.0,121.218148,31.288526,121.22677,31.297156,121.218883,31.292806,121.217792,31.288293,121.221928,31.289447,121.217371,31.291607,121.20898731,31.28831212,109
3842,14,6188,27393,28,-57,4,6188,27379,19,-75,4,6182.0,41235.0,17.0,-79.0,4.0,6188.0,27395.0,17.0,-79.0,4.0,6182.0,41233.0,23.0,-67.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,1,1509266332684,16,37.0,12.0,4.0,11.0,5.0,121.208105,31.289402,121.208284,31.289647,121.206155,31.294312,121.208105,31.289402,121.217245,31.291334,121.208105,31.289402,121.20815618,31.29159701,60
9711,35,5198,42519,27,-59,4,5198,42517,18,-77,4,0.0,0.0,14.0,-85.0,4.0,0.0,0.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523512645976,143,141.0,-999.0,-999.0,-999.0,-999.0,121.217792,31.288293,121.218883,31.292806,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20590647,31.28955939,75
8849,28,6188,41124,29,-55,4,6188,41092,21,-71,4,6188.0,41149.0,25.0,-63.0,4.0,6188.0,41148.0,24.0,-65.0,4.0,0.0,0.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1522056908020,26,25.0,23.0,28.0,-999.0,-999.0,121.212407,31.282261,121.217871,31.2808,121.214295,31.280418,121.218285,31.288788,-999.0,-999.0,-999.0,-999.0,121.21011951,31.28701753,52
11267,49,5198,42518,25,-63,4,5198,42507,25,-63,4,5198.0,42509.0,22.0,-69.0,4.0,0.0,0.0,16.0,-81.0,4.0,5198.0,42508.0,18.0,-77.0,4.0,5198.0,42517.0,14.0,-85.0,4.0,0,1523874069703,139,142.0,148.0,-999.0,146.0,141.0,121.218148,31.288526,121.221928,31.289447,121.223001,31.284943,-999.0,-999.0,121.226213,31.283596,121.218883,31.292806,121.20938626,31.28595777,103
11978,58,5198,42518,23,-67,4,5198,49989,18,-77,4,5198.0,49988.0,15.0,-83.0,4.0,5198.0,42507.0,16.0,-81.0,4.0,5198.0,1188.0,14.0,-85.0,4.0,5198.0,56688.0,19.0,-75.0,4.0,2,1524055760734,139,145.0,147.0,142.0,113.0,140.0,121.218148,31.288526,121.217371,31.291607,121.228847,31.298519,121.221928,31.289447,121.214195,31.288478,121.22677,31.297156,121.21047515,31.28753334,93
7087,23,6188,41092,21,-71,4,6188,41149,26,-61,4,6188.0,41148.0,19.0,-75.0,4.0,6188.0,41093.0,21.0,-71.0,4.0,6188.0,41124.0,20.0,-73.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1510752846545,25,23.0,28.0,79.0,26.0,-999.0,121.217871,31.2808,121.214295,31.280418,121.218285,31.288788,121.206472,31.284913,121.212407,31.282261,-999.0,-999.0,121.20971349,31.28631488,10
12877,64,5198,42518,21,-71,4,5198,56688,26,-61,4,5198.0,49989.0,20.0,-73.0,4.0,5198.0,49988.0,19.0,-75.0,4.0,5198.0,42517.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524196884255,139,140.0,145.0,147.0,141.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.217371,31.291607,121.228847,31.298519,121.218883,31.292806,-999.0,-999.0,121.21166738,31.28925862,12
9230,32,5198,42507,24,-65,4,5198,44572,13,-87,4,5198.0,42508.0,16.0,-81.0,4.0,5198.0,42509.0,22.0,-69.0,4.0,5198.0,42518.0,24.0,-65.0,4.0,5198.0,42519.0,19.0,-75.0,4.0,2,1523364253039,142,144.0,146.0,148.0,139.0,143.0,121.221928,31.289447,121.228681,31.256506,121.226213,31.283596,121.223001,31.284943,121.218148,31.288526,121.217792,31.288293,121.20974446,31.28558665,103
2197,12,6188,27395,24,-65,4,6188,27379,24,-65,4,6182.0,41235.0,14.0,-85.0,4.0,6188.0,27393.0,21.0,-71.0,4.0,6188.0,40967.0,14.0,-85.0,4.0,6188.0,27378.0,15.0,-83.0,4.0,2,1509180083151,4,37.0,12.0,16.0,82.0,3.0,121.208105,31.289402,121.208284,31.289647,121.206155,31.294312,121.208105,31.289402,121.211559,31.28031,121.208284,31.289647,121.20444427,31.29046003,90
6854,22,6188,41148,30,-53,4,6188,41092,29,-55,4,6188.0,41149.0,22.0,-69.0,4.0,6188.0,41124.0,29.0,-55.0,4.0,6182.0,41503.0,20.0,-73.0,4.0,6188.0,41122.0,28.0,-57.0,4.0,1,1510411761232,28,25.0,23.0,26.0,33.0,29.0,121.218285,31.288788,121.217871,31.2808,121.214295,31.280418,121.212407,31.282261,121.220505,31.290893,121.216448,31.2893,121.2127987,31.29080026,48
12761,63,5198,50807,21,-71,4,5198,42518,16,-81,4,5198.0,56688.0,15.0,-83.0,4.0,5198.0,50809.0,20.0,-73.0,4.0,5198.0,42507.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524190453902,150,139.0,140.0,149.0,142.0,-999.0,121.229283,31.292171,121.218148,31.288526,121.22677,31.297156,121.229014,31.288648,121.221928,31.289447,-999.0,-999.0,121.21400106,31.28694014,110
10708,45,5198,42518,24,-65,4,5198,56688,24,-65,4,5198.0,49989.0,21.0,-71.0,4.0,5198.0,42517.0,15.0,-83.0,4.0,5198.0,49988.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523611154705,139,140.0,145.0,141.0,147.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.217371,31.291607,121.218883,31.292806,121.228847,31.298519,-999.0,-999.0,121.21164417,31.28919717,12
13199,68,5198,42518,25,-63,4,5198,49989,19,-75,4,5198.0,56688.0,23.0,-67.0,4.0,5198.0,49988.0,20.0,-73.0,4.0,5198.0,42517.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524301783161,139,145.0,140.0,147.0,141.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.22677,31.297156,121.228847,31.298519,121.218883,31.292806,-999.0,-999.0,121.21180804,31.28895834,12
12409,63,5198,56688,14,-85,4,5198,49988,8,-97,3,5198.0,42518.0,13.0,-87.0,4.0,5198.0,56689.0,7.0,-99.0,2.0,5198.0,42517.0,4.0,-105.0,1.0,5198.0,49989.0,6.0,-101.0,2.0,0,1524189373365,140,147.0,139.0,137.0,141.0,145.0,121.22677,31.297156,121.228847,31.298519,121.218148,31.288526,121.211317,31.291577,121.218883,31.292806,121.217371,31.291607,121.21307451,31.28960175,99
6865,22,6188,41148,29,-55,4,6188,41092,30,-53,4,6188.0,41149.0,22.0,-69.0,4.0,6188.0,41124.0,24.0,-65.0,4.0,6188.0,41122.0,28.0,-57.0,4.0,6188.0,41091.0,22.0,-69.0,4.0,1,1510411772951,28,25.0,23.0,26.0,29.0,80.0,121.218285,31.288788,121.217871,31.2808,121.214295,31.280418,121.212407,31.282261,121.216448,31.2893,121.211384,31.291563,121.21313,31.2912619,48
1714,10,6182,13666,16,-81,4,6182,13698,18,-77,4,6182.0,13394.0,17.0,-79.0,4.0,6188.0,27395.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,0.0,0.0,15.0,-83.0,4.0,2,1509179605386,13,20.0,40.0,4.0,-999.0,-999.0,121.191709,31.287846,121.191709,31.287846,121.202787,31.292964,121.208105,31.289402,-999.0,-999.0,-999.0,-999.0,121.20740051,31.28488037,118
543,7,6188,27394,23,-67,4,6188,27361,17,-79,4,6188.0,27378.0,24.0,-65.0,4.0,6188.0,25763.0,16.0,-81.0,4.0,6182.0,41139.0,15.0,-83.0,4.0,6188.0,27395.0,16.0,-81.0,4.0,1,1508593693344,5,47.0,3.0,73.0,6.0,4.0,121.208105,31.289402,121.213131,31.283388,121.208284,31.289647,121.218483,31.276604,121.223131,31.287758,121.208105,31.289402,121.21019717,31.28503022,66
6929,23,6188,41149,11,-91,3,6188,41092,9,-95,3,6188.0,41148.0,10.0,-93.0,3.0,6188.0,41102.0,9.0,-95.0,3.0,6188.0,41123.0,10.0,-93.0,3.0,0.0,0.0,10.0,-93.0,3.0,1,1510752678692,23,25.0,28.0,60.0,27.0,-999.0,121.214295,31.280418,121.217871,31.2808,121.218285,31.288788,121.221804,31.280844,121.218509,31.286137,-999.0,-999.0,121.20952303,31.28391709,24
6007,19,6188,27378,31,-51,4,6188,26051,16,-81,4,6188.0,27395.0,20.0,-73.0,4.0,6182.0,13698.0,15.0,-83.0,4.0,6188.0,27394.0,26.0,-61.0,4.0,6188.0,27377.0,19.0,-75.0,4.0,1,1509940429807,3,1.0,4.0,20.0,5.0,8.0,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.191709,31.287846,121.208105,31.289402,121.208284,31.289647,121.21370337,31.28931459,40
662,8,5198,16058,31,-51,4,5198,16059,24,-65,4,5198.0,25312.0,19.0,-75.0,4.0,5198.0,16057.0,20.0,-73.0,4.0,5198.0,16237.0,14.0,-85.0,4.0,5198.0,17029.0,18.0,-77.0,4.0,2,1508920629144,31,36.0,39.0,63.0,58.0,35.0,121.220639,31.281873,121.209767,31.284987,121.217402,31.281802,121.221136,31.293876,121.223069,31.282024,121.221816,31.293837,121.21147447,31.28907194,12
1211,9,6188,27377,24,-65,4,6188,27378,20,-73,4,6188.0,27394.0,18.0,-77.0,4.0,6188.0,26051.0,24.0,-65.0,4.0,6188.0,26049.0,23.0,-67.0,4.0,6182.0,41233.0,22.0,-69.0,4.0,2,1509179212037,8,3.0,5.0,1.0,10.0,11.0,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.211928,31.288649,121.217245,31.291334,121.21226262,31.29298954,117
615,7,6188,27394,28,-57,4,6188,27378,19,-75,4,6188.0,26051.0,27.0,-59.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,6188.0,26049.0,23.0,-67.0,4.0,6188.0,27377.0,26.0,-61.0,4.0,1,1508593914237,5,3.0,1.0,16.0,10.0,8.0,121.208105,31.289402,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,121.21282061,31.29099611,48
818,8,5198,16059,16,-81,4,5198,25312,16,-81,4,5198.0,17029.0,13.0,-87.0,4.0,5198.0,16058.0,13.0,-87.0,4.0,5198.0,16057.0,11.0,-91.0,3.0,5198.0,38198.0,14.0,-85.0,4.0,2,1508921108107,36,39.0,35.0,31.0,63.0,38.0,121.209767,31.284987,121.217402,31.281802,121.221816,31.293837,121.220639,31.281873,121.221136,31.293876,121.206769,31.28681,121.20405707,31.28752174,23
8462,27,6188,22673,16,-81,4,6188,22673,17,-79,4,6182.0,41503.0,8.0,-97.0,3.0,6182.0,44771.0,10.0,-93.0,3.0,6188.0,41122.0,10.0,-93.0,3.0,6188.0,41123.0,11.0,-91.0,3.0,0,1512004559428,32,32.0,33.0,21.0,29.0,27.0,121.213001,31.289531,121.213001,31.289531,121.220505,31.290893,121.22292,31.287199,121.216448,31.2893,121.218509,31.286137,121.21306677,31.2893068,99
243,2,5198,16058,31,-51,4,5198,16057,19,-75,4,5198.0,16059.0,28.0,-57.0,4.0,5198.0,25312.0,20.0,-73.0,4.0,5198.0,17029.0,18.0,-77.0,4.0,5198.0,38198.0,14.0,-85.0,4.0,1,1508201123600,31,63.0,36.0,39.0,35.0,38.0,121.220639,31.281873,121.221136,31.293876,121.209767,31.284987,121.217402,31.281802,121.221816,31.293837,121.206769,31.28681,121.21051343,31.28862341,54
12134,60,5198,42518,23,-67,4,5198,42509,13,-87,4,5198.0,42517.0,15.0,-83.0,4.0,5198.0,49989.0,14.0,-85.0,4.0,5198.0,56688.0,13.0,-87.0,4.0,5198.0,42507.0,14.0,-85.0,4.0,1,1524129720858,139,148.0,141.0,145.0,140.0,142.0,121.218148,31.288526,121.223001,31.284943,121.218883,31.292806,121.217371,31.291607,121.22677,31.297156,121.221928,31.289447,121.20968918,31.28415031,24
5112,16,6188,27378,20,-73,4,6188,26051,12,-89,4,6151.0,14542.0,12.0,-89.0,4.0,6188.0,27377.0,13.0,-87.0,4.0,6188.0,41116.0,12.0,-89.0,4.0,6188.0,41127.0,15.0,-83.0,4.0,1,1509525385145,3,1.0,61.0,8.0,93.0,49.0,121.208284,31.289647,121.211928,31.288649,121.29599,31.276411,121.208284,31.289647,121.225939,31.278434,121.233326,31.274399,121.21571831,31.28268525,21
9166,31,5198,49988,16,-81,4,5198,49989,21,-71,4,5198.0,42518.0,18.0,-77.0,4.0,0.0,0.0,16.0,-81.0,4.0,5198.0,56687.0,15.0,-83.0,4.0,5198.0,56688.0,22.0,-69.0,4.0,1,1523278986391,147,145.0,139.0,-999.0,153.0,140.0,121.228847,31.298519,121.217371,31.291607,121.218148,31.288526,-999.0,-999.0,121.21968,31.299609,121.22677,31.297156,121.21355872,31.2919279,30
6885,22,6188,41148,31,-51,4,6188,41149,22,-69,4,6188.0,41124.0,21.0,-71.0,4.0,6188.0,41122.0,28.0,-57.0,4.0,6182.0,41503.0,21.0,-71.0,4.0,0.0,0.0,23.0,-67.0,4.0,1,1510411794181,28,23.0,26.0,29.0,33.0,-999.0,121.218285,31.288788,121.214295,31.280418,121.212407,31.282261,121.216448,31.2893,121.220505,31.290893,-999.0,-999.0,121.2135324,31.29215447,3
942,8,5198,25312,26,-61,4,5198,16058,15,-83,4,5198.0,36811.0,18.0,-77.0,4.0,5198.0,16237.0,15.0,-83.0,4.0,5198.0,49663.0,24.0,-65.0,4.0,5198.0,39791.0,13.0,-87.0,4.0,2,1508921488462,39,31.0,42.0,58.0,56.0,116.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,121.223069,31.282024,121.221488,31.282112,121.249283,31.267927,121.21598621,31.28558973,5
7139,23,6188,41124,31,-51,4,6188,41148,22,-69,4,6188.0,41092.0,27.0,-59.0,4.0,6188.0,41093.0,16.0,-81.0,4.0,6188.0,41122.0,19.0,-75.0,4.0,6188.0,41149.0,23.0,-67.0,4.0,1,1510752901857,26,28.0,25.0,79.0,29.0,23.0,121.212407,31.282261,121.218285,31.288788,121.217871,31.2808,121.206472,31.284913,121.216448,31.2893,121.214295,31.280418,121.21056241,31.28772516,93
1051,9,6188,27395,20,-73,4,6188,26051,17,-79,4,6188.0,27378.0,24.0,-65.0,4.0,6188.0,27394.0,22.0,-69.0,4.0,6182.0,13698.0,18.0,-77.0,4.0,6188.0,20865.0,16.0,-81.0,4.0,2,1509178720686,4,1.0,3.0,5.0,20.0,46.0,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,121.208105,31.289402,121.191709,31.287846,121.205655,31.277705,121.20945884,31.28333104,114
8948,29,5198,42518,25,-63,4,5198,49989,16,-81,4,5198.0,49988.0,16.0,-81.0,4.0,5198.0,56688.0,19.0,-75.0,4.0,0.0,0.0,13.0,-87.0,4.0,0.0,0.0,13.0,-87.0,4.0,1,1523111451240,139,145.0,147.0,140.0,-999.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.228847,31.298519,121.22677,31.297156,-999.0,-999.0,-999.0,-999.0,121.21080473,31.28794719,54
4051,14,6188,26050,29,-55,4,6188,27378,19,-75,4,6188.0,27377.0,20.0,-73.0,4.0,6188.0,26049.0,17.0,-79.0,4.0,6188.0,26051.0,25.0,-63.0,4.0,6188.0,27394.0,22.0,-69.0,4.0,1,1509266554616,7,3.0,8.0,10.0,1.0,5.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.211928,31.288649,121.208105,31.289402,121.21463339,31.28670381,101
7317,23,6182,41503,24,-65,4,6188,41149,22,-69,4,6188.0,41091.0,20.0,-73.0,4.0,6188.0,41122.0,25.0,-63.0,4.0,6188.0,41092.0,21.0,-71.0,4.0,6182.0,41607.0,26.0,-61.0,4.0,1,1510753091465,33,23.0,80.0,29.0,25.0,69.0,121.220505,31.290893,121.214295,31.280418,121.211384,31.291563,121.216448,31.2893,121.217871,31.2808,121.218675,31.293412,121.21325331,31.29218734,3
2793,13,6188,26050,24,-65,4,6188,27378,16,-81,4,6188.0,27377.0,16.0,-81.0,4.0,6188.0,27314.0,17.0,-79.0,4.0,0.0,0.0,15.0,-83.0,4.0,6182.0,41139.0,16.0,-81.0,4.0,2,1509265013349,7,3.0,8.0,52.0,-999.0,6.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.218167,31.28458,-999.0,-999.0,121.223131,31.287758,121.21342257,31.28715396,133
9950,37,5198,42518,27,-59,4,5198,42517,17,-79,4,5198.0,43857.0,13.0,-87.0,4.0,5198.0,56688.0,14.0,-85.0,4.0,5198.0,49989.0,14.0,-85.0,4.0,5198.0,42519.0,23.0,-67.0,4.0,1,1523513420546,139,141.0,151.0,140.0,145.0,143.0,121.218148,31.288526,121.218883,31.292806,121.2145,31.290457,121.22677,31.297156,121.217371,31.291607,121.217792,31.288293,121.20821056,31.288828,97
10242,40,5198,42519,25,-63,4,5198,42517,17,-79,4,5198.0,42518.0,21.0,-71.0,4.0,5198.0,43857.0,17.0,-79.0,4.0,5198.0,43858.0,16.0,-81.0,4.0,5198.0,56688.0,15.0,-83.0,4.0,1,1523514427992,143,141.0,139.0,151.0,152.0,140.0,121.217792,31.288293,121.218883,31.292806,121.218148,31.288526,121.2145,31.290457,121.217796,31.28377,121.22677,31.297156,121.20689923,31.28941761,11
696,8,5198,16058,31,-51,4,5198,16059,28,-57,4,5198.0,25312.0,18.0,-77.0,4.0,5198.0,16057.0,25.0,-63.0,4.0,5198.0,38198.0,15.0,-83.0,4.0,5198.0,16237.0,14.0,-85.0,4.0,2,1508920733731,31,36.0,39.0,63.0,38.0,58.0,121.220639,31.281873,121.209767,31.284987,121.217402,31.281802,121.221136,31.293876,121.206769,31.28681,121.223069,31.282024,121.21067424,31.29169807,85
2121,12,6188,27395,14,-85,4,0,0,15,-83,4,6182.0,13698.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,6188.0,27378.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509179926040,4,-999.0,20.0,-999.0,3.0,-999.0,121.208105,31.289402,-999.0,-999.0,121.191709,31.287846,-999.0,-999.0,121.208284,31.289647,-999.0,-999.0,121.20660354,31.28567663,56
4845,16,6188,27395,29,-55,4,6188,27378,21,-71,4,6188.0,27379.0,20.0,-73.0,4.0,6182.0,13698.0,18.0,-77.0,4.0,6182.0,41235.0,16.0,-81.0,4.0,6182.0,13394.0,16.0,-81.0,4.0,1,1509525101289,4,3.0,37.0,20.0,12.0,40.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.191709,31.287846,121.206155,31.294312,121.202787,31.292964,121.20492463,31.28664074,64
4906,16,6182,13698,19,-75,4,0,0,16,-81,4,0.0,0.0,17.0,-79.0,4.0,0.0,0.0,16.0,-81.0,4.0,0.0,0.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525166036,20,-999.0,-999.0,-999.0,-999.0,-999.0,121.191709,31.287846,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20730804,31.28484917,118
7582,25,6182,41503,24,-65,4,6188,41092,22,-69,4,6188.0,41091.0,22.0,-69.0,4.0,6188.0,41149.0,23.0,-67.0,4.0,6188.0,41122.0,24.0,-65.0,4.0,6188.0,41148.0,27.0,-59.0,4.0,1,1511175053947,33,25.0,80.0,23.0,29.0,28.0,121.220505,31.290893,121.217871,31.2808,121.211384,31.291563,121.214295,31.280418,121.216448,31.2893,121.218285,31.288788,121.21321938,31.29219658,3
1194,9,6188,26049,30,-53,4,6188,27378,21,-71,4,6188.0,27377.0,26.0,-61.0,4.0,6188.0,27394.0,25.0,-63.0,4.0,6188.0,26051.0,28.0,-57.0,4.0,6188.0,27393.0,21.0,-71.0,4.0,2,1509179159843,10,3.0,8.0,5.0,1.0,16.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,121.21298562,31.29133389,48
13147,68,5198,42507,25,-63,4,5198,42509,23,-67,4,5198.0,42508.0,14.0,-85.0,4.0,5198.0,44572.0,12.0,-89.0,4.0,5198.0,49989.0,8.0,-97.0,3.0,5198.0,42518.0,16.0,-81.0,4.0,1,1524301623310,142,148.0,146.0,144.0,145.0,139.0,121.221928,31.289447,121.223001,31.284943,121.226213,31.283596,121.228681,31.256506,121.217371,31.291607,121.218148,31.288526,121.20962536,31.28442832,66
5174,16,6188,26050,17,-79,4,6188,26051,13,-87,4,6151.0,14542.0,12.0,-89.0,4.0,6188.0,41127.0,15.0,-83.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525450946,7,1.0,61.0,49.0,8.0,-999.0,121.211928,31.288649,121.211928,31.288649,121.29599,31.276411,121.233326,31.274399,121.208284,31.289647,-999.0,-999.0,121.21628608,31.28538757,5
4196,14,6188,25105,29,-55,4,6182,41139,15,-83,4,6188.0,25763.0,15.0,-83.0,4.0,6188.0,27378.0,17.0,-79.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,6188.0,25633.0,16.0,-81.0,4.0,1,1509266708407,2,6.0,73.0,3.0,5.0,43.0,121.211975,31.276588,121.223131,31.287758,121.218483,31.276604,121.208284,31.289647,121.208105,31.289402,121.215471,31.274783,121.21418308,31.28374208,47
10661,45,5198,42507,20,-73,4,5198,42509,17,-79,4,5198.0,42508.0,14.0,-85.0,4.0,5198.0,44572.0,12.0,-89.0,4.0,5198.0,42518.0,24.0,-65.0,4.0,5198.0,42519.0,17.0,-79.0,4.0,1,1523611009605,142,148.0,146.0,144.0,139.0,143.0,121.221928,31.289447,121.223001,31.284943,121.226213,31.283596,121.228681,31.256506,121.218148,31.288526,121.217792,31.288293,121.20993786,31.28547192,103
5048,16,6188,27378,23,-67,4,6188,26051,14,-85,4,6151.0,14542.0,12.0,-89.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,6188.0,41119.0,15.0,-83.0,4.0,1,1509525317205,3,1.0,61.0,8.0,-999.0,98.0,121.208284,31.289647,121.211928,31.288649,121.29599,31.276411,121.208284,31.289647,-999.0,-999.0,121.226614,31.273554,121.21310471,31.28177424,28
12098,59,5198,42507,23,-67,4,5198,56688,16,-81,4,5198.0,42509.0,17.0,-79.0,4.0,5198.0,42508.0,15.0,-83.0,4.0,5198.0,42518.0,15.0,-83.0,4.0,5198.0,20609.0,15.0,-83.0,4.0,1,1524101705904,142,140.0,148.0,146.0,139.0,71.0,121.221928,31.289447,121.22677,31.297156,121.223001,31.284943,121.226213,31.283596,121.218148,31.288526,121.220501,31.276284,121.21262318,31.28457491,69
10354,41,5198,49989,19,-75,4,5198,42518,12,-89,4,5198.0,42517.0,12.0,-89.0,4.0,5198.0,64742.0,14.0,-85.0,4.0,5198.0,42519.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523514782793,145,139.0,141.0,158.0,143.0,-999.0,121.217371,31.291607,121.218148,31.288526,121.218883,31.292806,121.228481,31.307493,121.217792,31.288293,-999.0,-999.0,121.20586607,31.29216005,63
3861,14,6188,27393,25,-63,4,6188,27379,17,-79,4,6188.0,27395.0,17.0,-79.0,4.0,6182.0,41233.0,19.0,-75.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,6188.0,27377.0,22.0,-69.0,4.0,1,1509266352818,16,37.0,4.0,11.0,5.0,8.0,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,121.217245,31.291334,121.208105,31.289402,121.208284,31.289647,121.20914263,31.29150019,80
2799,13,6188,26050,26,-61,4,6188,27378,15,-83,4,6188.0,27377.0,15.0,-83.0,4.0,6188.0,27314.0,16.0,-81.0,4.0,6188.0,26051.0,16.0,-81.0,4.0,6182.0,41139.0,14.0,-85.0,4.0,2,1509265019624,7,3.0,8.0,52.0,1.0,6.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.218167,31.28458,121.211928,31.288649,121.223131,31.287758,121.21315802,31.28735429,133
553,7,6188,27378,27,-59,4,6188,27395,20,-73,4,6188.0,26051.0,17.0,-79.0,4.0,6188.0,27377.0,14.0,-85.0,4.0,6188.0,27394.0,23.0,-67.0,4.0,6188.0,27361.0,13.0,-87.0,4.0,1,1508593723870,3,4.0,1.0,8.0,5.0,47.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,121.208105,31.289402,121.213131,31.283388,121.20953024,31.28587225,103
