,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,conf,error,Longitude,Latitude,p_gid,gid,rss_level_1,rss_level_2,rss_level_3,rss_level_4,rss_level_5,rss_level_6
8614,27,5198,16058,16,-81,4,5198,49663,16,-81,4,5198.0,64092.0,13.0,-87.0,4.0,5198.0,20608.0,11.0,-91.0,3.0,5198.0,32914.0,10.0,-93.0,3.0,5198.0,17029.0,10.0,-93.0,3.0,0,1512004875296,31,56.0,72.0,34.0,65.0,35.0,121.220639,31.281873,121.221488,31.282112,121.23006,31.302692,121.221072,31.257603,121.184069,31.245564,121.221816,31.293837,1,10.1,121.21278515,31.28651664,15,15,5,5,5,6,6,6
11200,49,5198,42518,28,-57,4,5198,42517,20,-73,4,5198.0,49989.0,19.0,-75.0,4.0,5198.0,1188.0,20.0,-73.0,4.0,5198.0,56688.0,20.0,-73.0,4.0,0.0,0.0,16.0,-81.0,4.0,0,1523873863337,139,141.0,145.0,113.0,140.0,-999.0,121.218148,31.288526,121.218883,31.292806,121.217371,31.291607,121.214195,31.288478,121.22677,31.297156,-999.0,-999.0,1,45.6,121.21071711,31.28799358,54,54,2,4,4,4,4,5
6571,21,6182,44772,20,-73,4,6188,41075,14,-85,4,6182.0,44771.0,18.0,-77.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,6182.0,41503.0,16.0,-81.0,4.0,6188.0,41102.0,14.0,-85.0,4.0,1,1510312267833,41,68.0,21.0,8.0,33.0,60.0,121.222617,31.290824,121.223293,31.284386,121.22292,31.287199,121.208284,31.289647,121.220505,31.290893,121.221804,31.280844,1,14.9,121.21643682,31.290155,81,81,4,5,4,5,5,5
4753,16,6182,41233,31,-51,4,6182,44754,21,-71,4,6188.0,27393.0,27.0,-59.0,4.0,6188.0,27377.0,22.0,-69.0,4.0,6182.0,44757.0,20.0,-73.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509524805068,11,45.0,16.0,8.0,44.0,-999.0,121.217245,31.291334,121.212896,31.291805,121.208105,31.289402,121.208284,31.289647,121.213913,31.291614,-999.0,-999.0,1,45.9,121.20729928,31.29325702,125,125,2,4,2,3,4,8
1688,10,6188,27379,21,-71,4,6188,27393,17,-79,4,6182.0,13698.0,18.0,-77.0,4.0,6182.0,13394.0,17.0,-79.0,4.0,6182.0,41235.0,17.0,-79.0,4.0,0.0,0.0,16.0,-81.0,4.0,2,1509179551670,37,16.0,20.0,40.0,12.0,-999.0,121.208284,31.289647,121.208105,31.289402,121.191709,31.287846,121.202787,31.292964,121.206155,31.294312,-999.0,-999.0,0,597.0,121.20518968,31.28653032,114,26,4,4,4,4,4,5
7536,24,6182,44771,31,-51,4,6188,41075,19,-75,4,6182.0,44772.0,22.0,-69.0,4.0,6188.0,41065.0,19.0,-75.0,4.0,0.0,0.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1510999930595,21,68.0,41.0,85.0,-999.0,-999.0,121.22292,31.287199,121.223293,31.284386,121.222617,31.290824,121.226176,31.287765,-999.0,-999.0,-999.0,-999.0,1,4.4,121.21812689,31.29020039,4,4,2,4,3,4,5,8
13288,69,5198,42507,14,-85,4,5198,42508,13,-87,4,5198.0,42518.0,10.0,-93.0,3.0,5198.0,42509.0,13.0,-87.0,4.0,5198.0,49989.0,9.0,-95.0,3.0,5198.0,20609.0,12.0,-89.0,4.0,1,1524303369680,142,146.0,139.0,148.0,145.0,71.0,121.221928,31.289447,121.226213,31.283596,121.218148,31.288526,121.223001,31.284943,121.217371,31.291607,121.220501,31.276284,1,33.9,121.20991933,31.2842399,66,66,5,5,6,5,6,5
4819,16,6182,41235,31,-51,4,6182,44754,19,-75,4,6182.0,44757.0,18.0,-77.0,4.0,6182.0,41234.0,20.0,-73.0,4.0,6182.0,41233.0,24.0,-65.0,4.0,6182.0,13394.0,19.0,-75.0,4.0,1,1509524875163,12,45.0,44.0,92.0,11.0,40.0,121.206155,31.294312,121.212896,31.291805,121.213913,31.291614,121.210058,31.291577,121.217245,31.291334,121.202787,31.292964,1,24.8,121.20383695,31.29310155,44,44,2,4,4,4,3,4
1494,10,6188,26051,27,-59,4,6188,27378,20,-73,4,6188.0,27377.0,28.0,-57.0,4.0,6188.0,27393.0,23.0,-67.0,4.0,6188.0,26049.0,28.0,-57.0,4.0,6188.0,27394.0,29.0,-55.0,4.0,2,1509179150444,1,3.0,8.0,16.0,10.0,5.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,1,26.3,121.21281172,31.29066055,48,48,2,4,2,3,2,2
12114,59,5198,42507,22,-69,4,5198,56688,16,-81,4,5198.0,42509.0,20.0,-73.0,4.0,5198.0,42518.0,21.0,-71.0,4.0,5198.0,42508.0,15.0,-83.0,4.0,5198.0,42519.0,15.0,-83.0,4.0,1,1524101755028,142,140.0,148.0,139.0,146.0,143.0,121.221928,31.289447,121.22677,31.297156,121.223001,31.284943,121.218148,31.288526,121.226213,31.283596,121.217792,31.288293,1,22.8,121.21059581,31.2845616,27,27,3,5,4,4,5,5
11281,49,5198,42507,31,-51,4,5198,42509,29,-55,4,5198.0,42519.0,15.0,-83.0,4.0,5198.0,42508.0,21.0,-71.0,4.0,5198.0,42518.0,21.0,-71.0,4.0,0.0,0.0,15.0,-83.0,4.0,0,1523874112796,142,148.0,143.0,146.0,139.0,-999.0,121.221928,31.289447,121.223001,31.284943,121.217792,31.288293,121.226213,31.283596,121.218148,31.288526,-999.0,-999.0,1,8.5,121.20981344,31.28561945,103,103,2,2,5,4,4,5
12430,63,5198,56688,13,-87,4,5198,42518,8,-97,3,5198.0,49989.0,3.0,-107.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524189438071,140,139.0,145.0,-999.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,19.7,121.21307451,31.28960175,99,99,5,6,7,8,8,8
11831,56,5198,42507,22,-69,4,5198,42509,16,-81,4,5198.0,42508.0,13.0,-87.0,4.0,5198.0,49989.0,9.0,-95.0,3.0,5198.0,44572.0,10.0,-93.0,3.0,0.0,0.0,11.0,-91.0,3.0,1,1524044984639,142,148.0,146.0,145.0,144.0,-999.0,121.221928,31.289447,121.223001,31.284943,121.226213,31.283596,121.217371,31.291607,121.228681,31.256506,-999.0,-999.0,1,13.7,121.21003896,31.28445389,66,66,3,5,5,6,6,6
9150,31,5198,56688,30,-53,4,5198,49988,22,-69,4,5198.0,49989.0,20.0,-73.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,5198.0,56689.0,14.0,-85.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523278969377,140,147.0,145.0,139.0,137.0,-999.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218148,31.288526,121.211317,31.291577,-999.0,-999.0,0,60.3,121.21323777,31.29151649,3,3,2,3,4,4,5,8
6615,21,6182,41503,18,-77,4,6188,41075,15,-83,4,6182.0,41503.0,18.0,-77.0,4.0,6188.0,41102.0,15.0,-83.0,4.0,6182.0,44772.0,17.0,-79.0,4.0,6188.0,41123.0,15.0,-83.0,4.0,1,1510312314562,33,68.0,33.0,60.0,41.0,27.0,121.220505,31.290893,121.223293,31.284386,121.220505,31.290893,121.221804,31.280844,121.222617,31.290824,121.218509,31.286137,1,31.5,121.21475654,31.29069027,32,32,4,5,4,5,4,5
6181,19,6188,26051,29,-55,4,6188,27378,22,-69,4,6188.0,27377.0,26.0,-61.0,4.0,6188.0,27394.0,28.0,-57.0,4.0,6188.0,26049.0,31.0,-51.0,4.0,6188.0,26050.0,22.0,-69.0,4.0,1,1509940614045,1,3.0,8.0,5.0,10.0,7.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.211928,31.288649,1,15.3,121.21165986,31.28918093,12,12,2,3,3,2,2,3
4274,14,6188,25105,18,-77,4,6182,41139,16,-81,4,6188.0,27378.0,21.0,-71.0,4.0,6188.0,27394.0,21.0,-71.0,4.0,6188.0,25633.0,15.0,-83.0,4.0,6188.0,25089.0,17.0,-79.0,4.0,1,1509266791366,2,6.0,3.0,5.0,43.0,18.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,121.208105,31.289402,121.215471,31.274783,121.211975,31.276588,1,2.0,121.21273311,31.28474718,69,69,4,5,4,4,5,4
2651,13,6188,27378,18,-77,4,6188,25105,18,-77,4,6188.0,27377.0,12.0,-89.0,4.0,6188.0,25089.0,18.0,-77.0,4.0,6182.0,41139.0,14.0,-85.0,4.0,6188.0,27394.0,21.0,-71.0,4.0,2,1509264862437,3,2.0,8.0,18.0,6.0,5.0,121.208284,31.289647,121.211975,31.276588,121.208284,31.289647,121.211975,31.276588,121.223131,31.287758,121.208105,31.289402,0,51.6,121.21463211,31.28186686,98,39,4,4,5,4,5,4
4529,16,6188,27394,29,-55,4,6188,27395,13,-87,4,6188.0,27393.0,18.0,-77.0,4.0,6182.0,41514.0,14.0,-85.0,4.0,6188.0,41094.0,12.0,-89.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509524567397,5,4.0,16.0,91.0,24.0,-999.0,121.208105,31.289402,121.208105,31.289402,121.208105,31.289402,121.221974,31.309473,121.218479,31.276852,-999.0,-999.0,1,14.2,121.21087256,31.28844523,54,54,2,5,4,5,5,8
12406,63,5198,56688,16,-81,4,5198,49988,10,-93,3,5198.0,42518.0,15.0,-83.0,4.0,5198.0,56689.0,10.0,-93.0,3.0,5198.0,42517.0,8.0,-97.0,3.0,5198.0,49989.0,8.0,-97.0,3.0,0,1524189364087,140,147.0,139.0,137.0,141.0,145.0,121.22677,31.297156,121.228847,31.298519,121.218148,31.288526,121.211317,31.291577,121.218883,31.292806,121.217371,31.291607,1,19.7,121.21307451,31.28960175,99,99,5,6,5,6,6,6
4316,14,6188,25105,15,-83,4,6182,41139,17,-79,4,6188.0,27378.0,21.0,-71.0,4.0,6188.0,27394.0,20.0,-73.0,4.0,6188.0,27395.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509266835959,2,6.0,3.0,5.0,4.0,-999.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,121.208105,31.289402,121.208105,31.289402,-999.0,-999.0,1,13.6,121.21074507,31.28439406,27,27,5,4,4,4,4,8
10690,45,5198,42518,25,-63,4,5198,56688,18,-77,4,5198.0,42507.0,16.0,-81.0,4.0,5198.0,49989.0,18.0,-77.0,4.0,5198.0,42517.0,15.0,-83.0,4.0,5198.0,49988.0,16.0,-81.0,4.0,1,1523611099157,139,140.0,142.0,145.0,141.0,147.0,121.218148,31.288526,121.22677,31.297156,121.221928,31.289447,121.217371,31.291607,121.218883,31.292806,121.228847,31.298519,1,21.9,121.21062312,31.28774987,93,93,3,4,5,4,5,5
6077,19,6188,41094,17,-79,4,6188,26051,20,-73,4,6188.0,27394.0,18.0,-77.0,4.0,6188.0,27378.0,20.0,-73.0,4.0,6188.0,41154.0,17.0,-79.0,4.0,0.0,0.0,14.0,-85.0,4.0,1,1509940503939,24,1.0,5.0,3.0,51.0,-999.0,121.218479,31.276852,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.217258,31.277603,-999.0,-999.0,0,62.1,121.21370836,31.28617816,110,110,4,4,4,4,4,5
2385,12,6188,25105,21,-71,4,6188,26051,12,-89,4,6188.0,25089.0,18.0,-77.0,4.0,6188.0,27378.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509180471746,2,1.0,18.0,3.0,-999.0,-999.0,121.211975,31.276588,121.211928,31.288649,121.211975,31.276588,121.208284,31.289647,-999.0,-999.0,-999.0,-999.0,0,54.9,121.21406635,31.28518831,87,71,4,5,4,4,8,8
5656,18,5198,25312,27,-59,4,5198,16058,15,-83,4,5198.0,36811.0,17.0,-79.0,4.0,5198.0,16237.0,13.0,-87.0,4.0,5198.0,23603.0,13.0,-87.0,4.0,5198.0,25311.0,15.0,-83.0,4.0,1,1509699878642,39,31.0,42.0,58.0,78.0,86.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,121.223069,31.282024,121.246283,31.296038,121.220183,31.278542,1,12.6,121.21179392,31.28457889,45,45,2,5,4,5,5,5
8637,27,5198,20608,20,-73,4,5198,17029,13,-87,4,5198.0,49472.0,14.0,-85.0,4.0,0.0,0.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1512004923071,34,35.0,76.0,-999.0,-999.0,-999.0,121.221072,31.257603,121.221816,31.293837,121.217445,31.26552,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,182.7,121.21242462,31.28619953,45,96,4,5,5,5,8,8
13378,71,5198,42518,23,-67,4,5198,42508,15,-83,4,5198.0,42509.0,16.0,-81.0,4.0,5198.0,42519.0,20.0,-73.0,4.0,5198.0,42517.0,15.0,-83.0,4.0,5198.0,42507.0,21.0,-71.0,4.0,1,1524386899973,139,146.0,148.0,143.0,141.0,142.0,121.218148,31.288526,121.226213,31.283596,121.223001,31.284943,121.217792,31.288293,121.218883,31.292806,121.221928,31.289447,1,29.5,121.20961771,31.28624371,10,10,3,5,5,4,5,4
6201,19,6188,26049,28,-57,4,6188,27378,21,-71,4,6188.0,27377.0,29.0,-55.0,4.0,6188.0,27394.0,26.0,-61.0,4.0,6188.0,27393.0,22.0,-69.0,4.0,6188.0,26051.0,26.0,-61.0,4.0,1,1509940635253,10,3.0,8.0,5.0,16.0,1.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.208105,31.289402,121.211928,31.288649,1,13.0,121.21225777,31.28989326,53,53,2,4,2,3,3,3
4979,16,6188,27378,20,-73,4,6188,41127,17,-79,4,6188.0,26051.0,15.0,-83.0,4.0,0.0,0.0,16.0,-81.0,4.0,6151.0,14542.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525243891,3,49.0,1.0,-999.0,61.0,-999.0,121.208284,31.289647,121.233326,31.274399,121.211928,31.288649,-999.0,-999.0,121.29599,31.276411,-999.0,-999.0,1,8.4,121.20994662,31.28292263,114,114,4,4,5,5,5,8
7669,25,6188,41148,31,-51,4,6188,41092,26,-61,4,6188.0,41149.0,21.0,-71.0,4.0,6188.0,41122.0,29.0,-55.0,4.0,6182.0,41607.0,19.0,-75.0,4.0,6188.0,22673.0,19.0,-75.0,4.0,1,1511175146598,28,25.0,23.0,29.0,69.0,32.0,121.218285,31.288788,121.217871,31.2808,121.214295,31.280418,121.216448,31.2893,121.218675,31.293412,121.213001,31.289531,1,16.5,121.2116596,31.28932887,12,12,2,3,4,2,4,4
5183,16,6188,26050,18,-77,4,6182,44770,17,-79,4,6188.0,25633.0,19.0,-75.0,4.0,0.0,0.0,20.0,-73.0,4.0,0.0,0.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525460354,7,50.0,43.0,-999.0,-999.0,-999.0,121.211928,31.288649,121.223233,31.287403,121.215471,31.274783,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,4.7,121.21602668,31.28558451,5,5,4,4,4,4,4,8
3715,14,6188,27395,30,-53,4,6188,27379,18,-77,4,6188.0,27378.0,17.0,-79.0,4.0,6182.0,44755.0,15.0,-83.0,4.0,6182.0,13394.0,17.0,-79.0,4.0,6182.0,13698.0,17.0,-79.0,4.0,1,1509266197873,4,37.0,3.0,81.0,40.0,20.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.199111,31.293906,121.202787,31.292964,121.191709,31.287846,1,23.9,121.20422841,31.28753586,50,50,2,4,4,5,4,4
2136,12,6188,21329,20,-73,4,6188,27378,16,-81,4,6188.0,27395.0,19.0,-75.0,4.0,6182.0,41235.0,15.0,-83.0,4.0,6188.0,21331.0,18.0,-77.0,4.0,0.0,0.0,15.0,-83.0,4.0,2,1509179957181,14,3.0,4.0,12.0,15.0,-999.0,121.203915,31.280386,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.203915,31.280386,-999.0,-999.0,1,35.3,121.20539124,31.28660231,26,26,4,5,4,5,4,5
12781,63,5198,42507,25,-63,4,5198,56688,17,-79,4,5198.0,42509.0,20.0,-73.0,4.0,5198.0,42508.0,16.0,-81.0,4.0,5198.0,42518.0,15.0,-83.0,4.0,5198.0,50809.0,13.0,-87.0,4.0,0,1524190515366,142,140.0,148.0,146.0,139.0,149.0,121.221928,31.289447,121.22677,31.297156,121.223001,31.284943,121.226213,31.283596,121.218148,31.288526,121.229014,31.288648,1,19.5,121.21278159,31.28490202,69,69,3,4,4,5,5,5
1712,10,6182,13666,16,-81,4,6182,13698,18,-77,4,6182.0,13394.0,18.0,-77.0,4.0,0.0,0.0,14.0,-85.0,4.0,6188.0,27395.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509179601359,13,20.0,40.0,-999.0,4.0,-999.0,121.191709,31.287846,121.191709,31.287846,121.202787,31.292964,-999.0,-999.0,121.208105,31.289402,-999.0,-999.0,1,12.8,121.20721744,31.28494533,94,94,5,4,4,5,5,8
8934,29,5198,42518,21,-71,4,5198,49989,18,-77,4,5198.0,49988.0,15.0,-83.0,4.0,5198.0,42507.0,15.0,-83.0,4.0,5198.0,1186.0,14.0,-85.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523111436267,139,145.0,147.0,142.0,129.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.228847,31.298519,121.221928,31.289447,121.214195,31.287784,-999.0,-999.0,1,12.4,121.21046239,31.28751668,93,93,4,4,5,5,5,8
5170,16,6188,27378,17,-79,4,6188,26051,13,-87,4,6151.0,14542.0,12.0,-89.0,4.0,6188.0,41127.0,15.0,-83.0,4.0,6188.0,27377.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525446659,3,1.0,61.0,49.0,8.0,-999.0,121.208284,31.289647,121.211928,31.288649,121.29599,31.276411,121.233326,31.274399,121.208284,31.289647,-999.0,-999.0,0,62.3,121.21636496,31.28523862,73,5,4,5,5,5,5,8
5865,18,5198,16058,13,-87,4,5198,17029,3,-107,1,5198.0,16059.0,5.0,-103.0,2.0,5198.0,64092.0,3.0,-107.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509700306746,31,35.0,36.0,72.0,-999.0,-999.0,121.220639,31.281873,121.221816,31.293837,121.209767,31.284987,121.23006,31.302692,-999.0,-999.0,-999.0,-999.0,1,30.0,121.21361956,31.28954248,40,40,5,7,7,7,8,8
6184,19,6188,26049,31,-51,4,6188,27378,22,-69,4,6188.0,27377.0,26.0,-61.0,4.0,6188.0,27394.0,28.0,-57.0,4.0,6188.0,26050.0,20.0,-73.0,4.0,6188.0,27393.0,19.0,-75.0,4.0,1,1509940617264,10,3.0,8.0,5.0,7.0,16.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,1,5.9,121.21174938,31.28927232,12,12,2,3,3,2,4,4
245,2,5198,16058,31,-51,4,5198,16057,20,-73,4,5198.0,16059.0,29.0,-55.0,4.0,5198.0,25312.0,20.0,-73.0,4.0,5198.0,17029.0,18.0,-77.0,4.0,5198.0,38198.0,14.0,-85.0,4.0,1,1508201129943,31,63.0,36.0,39.0,35.0,38.0,121.220639,31.281873,121.221136,31.293876,121.209767,31.284987,121.217402,31.281802,121.221816,31.293837,121.206769,31.28681,1,46.5,121.21050861,31.28849572,54,54,2,4,2,4,4,5
9625,34,5198,42518,27,-59,4,5198,42517,15,-83,4,5198.0,49989.0,13.0,-87.0,4.0,5198.0,42519.0,16.0,-81.0,4.0,5198.0,56688.0,12.0,-89.0,4.0,5198.0,42507.0,14.0,-85.0,4.0,1,1523512362106,139,141.0,145.0,143.0,140.0,142.0,121.218148,31.288526,121.218883,31.292806,121.217371,31.291607,121.217792,31.288293,121.22677,31.297156,121.221928,31.289447,1,41.1,121.20958578,31.28795861,92,92,2,5,5,5,5,5
3940,14,6188,27394,25,-63,4,6188,26051,20,-73,4,6188.0,27393.0,20.0,-73.0,4.0,6188.0,27378.0,19.0,-75.0,4.0,6188.0,27377.0,26.0,-61.0,4.0,6188.0,26049.0,25.0,-63.0,4.0,1,1509266436873,5,1.0,16.0,3.0,8.0,10.0,121.208105,31.289402,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,1,6.3,121.21214808,31.28999916,53,53,3,4,4,4,3,3
10542,43,5198,50807,10,-93,3,5198,42507,13,-87,4,0.0,0.0,13.0,-87.0,4.0,5198.0,50809.0,13.0,-87.0,4.0,0.0,0.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523582273617,150,142.0,-999.0,149.0,-999.0,-999.0,121.229283,31.292171,121.221928,31.289447,-999.0,-999.0,121.229014,31.288648,-999.0,-999.0,-999.0,-999.0,1,40.7,121.21375016,31.28639021,110,110,6,5,5,5,5,8
2213,12,6188,27395,23,-67,4,6188,27379,21,-71,4,6188.0,27393.0,17.0,-79.0,4.0,6182.0,13394.0,20.0,-73.0,4.0,6182.0,41235.0,15.0,-83.0,4.0,0.0,0.0,15.0,-83.0,4.0,2,1509180116173,4,37.0,16.0,40.0,12.0,-999.0,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,121.202787,31.292964,121.206155,31.294312,-999.0,-999.0,1,12.7,121.20456385,31.29025661,90,90,3,4,4,4,5,5
3786,14,6188,27395,22,-69,4,6188,27379,20,-73,4,6188.0,27393.0,20.0,-73.0,4.0,6182.0,41235.0,16.0,-81.0,4.0,6188.0,21329.0,17.0,-79.0,4.0,6182.0,13394.0,18.0,-77.0,4.0,1,1509266273325,4,37.0,16.0,12.0,14.0,40.0,121.208105,31.289402,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,121.203915,31.280386,121.202787,31.292964,1,36.1,121.20624859,31.28997259,104,104,3,4,4,5,4,4
3280,13,6182,41235,25,-63,4,6182,44754,22,-69,4,6182.0,44757.0,16.0,-81.0,4.0,6182.0,41233.0,15.0,-83.0,4.0,6188.0,27393.0,18.0,-77.0,4.0,6182.0,13394.0,19.0,-75.0,4.0,2,1509265529812,12,45.0,44.0,11.0,16.0,40.0,121.206155,31.294312,121.212896,31.291805,121.213913,31.291614,121.217245,31.291334,121.208105,31.289402,121.202787,31.292964,1,12.9,121.20167607,31.29244761,89,89,3,3,5,5,4,4
13102,67,5198,42518,27,-59,4,5198,42517,17,-79,4,5198.0,56688.0,18.0,-77.0,4.0,5198.0,49989.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524289268043,139,141.0,140.0,145.0,-999.0,-999.0,121.218148,31.288526,121.218883,31.292806,121.22677,31.297156,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,1,22.4,121.21073033,31.28837261,54,54,2,4,4,4,8,8
858,8,5198,25312,21,-71,4,5198,16058,14,-85,4,5198.0,16059.0,14.0,-85.0,4.0,5198.0,17029.0,14.0,-85.0,4.0,5198.0,36811.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508921230825,39,31.0,36.0,35.0,42.0,-999.0,121.217402,31.281802,121.220639,31.281873,121.209767,31.284987,121.221816,31.293837,121.210909,31.27847,-999.0,-999.0,0,85.6,121.20818076,31.28425898,46,118,4,5,5,5,5,8
880,8,5198,25312,25,-63,4,5198,16058,13,-87,4,5198.0,36811.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508921298213,39,31.0,42.0,-999.0,-999.0,-999.0,121.217402,31.281802,121.220639,31.281873,121.210909,31.27847,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,59.7,121.21049682,31.28243733,13,107,3,5,5,8,8,8
10465,42,5198,43857,21,-71,4,5198,49989,14,-85,4,0.0,0.0,13.0,-87.0,4.0,5198.0,42507.0,13.0,-87.0,4.0,5198.0,43858.0,18.0,-77.0,4.0,0.0,0.0,2.0,-109.0,0.0,1,1523515141176,151,145.0,-999.0,142.0,152.0,-999.0,121.2145,31.290457,121.217371,31.291607,-999.0,-999.0,121.221928,31.289447,121.217796,31.28377,-999.0,-999.0,1,3.6,121.20593633,31.28590062,116,116,4,5,5,5,4,7
6198,19,6188,26049,28,-57,4,6188,27378,22,-69,4,6188.0,27377.0,28.0,-57.0,4.0,6188.0,27394.0,27.0,-59.0,4.0,6188.0,27393.0,21.0,-71.0,4.0,6188.0,26051.0,26.0,-61.0,4.0,1,1509940632031,10,3.0,8.0,5.0,16.0,1.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.208105,31.289402,121.211928,31.288649,1,24.0,121.21215638,31.28979409,53,53,2,3,2,2,4,3
6327,20,6188,26051,30,-53,4,6188,27394,21,-71,4,6188.0,41146.0,22.0,-69.0,4.0,6188.0,26049.0,16.0,-81.0,4.0,6188.0,27377.0,24.0,-65.0,4.0,6182.0,44757.0,22.0,-69.0,4.0,2,1510136313199,1,5.0,9.0,10.0,8.0,44.0,121.211928,31.288649,121.208105,31.289402,121.209638,31.285875,121.211928,31.288649,121.208284,31.289647,121.213913,31.291614,1,27.2,121.21432935,31.29178519,30,30,2,4,3,5,3,3
4980,16,6188,27378,20,-73,4,6188,41127,17,-79,4,6188.0,26051.0,15.0,-83.0,4.0,0.0,0.0,16.0,-81.0,4.0,6151.0,14542.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525244960,3,49.0,1.0,-999.0,61.0,-999.0,121.208284,31.289647,121.233326,31.274399,121.211928,31.288649,-999.0,-999.0,121.29599,31.276411,-999.0,-999.0,1,16.7,121.21002331,31.28288029,114,114,4,4,5,5,5,8
10289,41,5198,42518,28,-57,4,5198,49989,21,-71,4,5198.0,56688.0,24.0,-65.0,4.0,5198.0,42517.0,17.0,-79.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523514582940,139,145.0,140.0,141.0,-999.0,-999.0,121.218148,31.288526,121.217371,31.291607,121.22677,31.297156,121.218883,31.292806,-999.0,-999.0,-999.0,-999.0,1,29.1,121.21091092,31.28860204,54,54,2,4,3,4,8,8
