,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,Longitude,Latitude,gid
142,0,4199,29753,26,-61,4,0,0,26,-61,4,4199.0,18467.0,15.0,-83.0,4.0,4199.0,29751.0,22.0,-69.0,4.0,4199.0,12499.0,15.0,-83.0,4.0,0.0,0.0,20.0,-73.0,4.0,1,1.52e+12,5,-999.0,2.0,9.0,1.0,-999.0,121.492659,31.283734,-999.0,-999.0,121.496847,31.283612,121.49346,31.285513,121.485106,31.285941,-999.0,-999.0,121.4938161,31.28475623,34
1606,15,6153,28033,31,-51,4,6153,27902,21,-71,4,6153.0,27913.0,25.0,-63.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,0,1.51e+12,21,37.0,38.0,52.0,43.0,22.0,121.497323,31.285173,121.503581,31.28534,121.498646,31.28425,121.504264,31.277168,121.498572,31.286194,121.499699,31.276899,121.4969439,31.28375822,17
3740,18,6153,27912,19,-75,4,6362,29949,15,-83,4,6153.0,28032.0,16.0,-81.0,4.0,6153.0,28031.0,18.0,-77.0,4.0,6153.0,28021.0,11.0,-91.0,3.0,6362.0,30071.0,14.0,-85.0,4.0,1,1.53e+12,23,20.0,18.0,24.0,22.0,64.0,121.501757,31.285306,121.508039,31.286935,121.50187,31.284054,121.495261,31.288196,121.499699,31.276899,121.503121,31.288529,121.500927,31.28694289,6
4541,19,6153,27903,24,-65,4,6153,28021,20,-73,4,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28020.0,20.0,-73.0,4.0,6153.0,28032.0,22.0,-69.0,4.0,6153.0,27902.0,21.0,-71.0,4.0,0,1.53e+12,19,22.0,38.0,25.0,18.0,37.0,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.503581,31.28534,121.4996943,31.28409647,13
2783,17,6305,17144,22,-69,4,6362,29968,20,-73,4,6305.0,17274.0,21.0,-71.0,4.0,6153.0,27937.0,12.0,-89.0,4.0,6305.0,17145.0,12.0,-89.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,57,52.0,54.0,78.0,76.0,-999.0,121.505035,31.283008,121.504264,31.277168,121.51148,31.278201,121.504202,31.277213,121.511609,31.277959,-999.0,-999.0,121.5101522,31.27946348,3
4278,18,6153,27911,17,-79,4,6153,28020,19,-75,4,6153.0,27902.0,20.0,-73.0,4.0,6153.0,27903.0,16.0,-81.0,4.0,6153.0,27913.0,15.0,-83.0,4.0,6153.0,28033.0,19.0,-75.0,4.0,1,1.53e+12,43,25.0,37.0,19.0,38.0,21.0,121.498572,31.286194,121.498923,31.281691,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.497323,31.285173,121.4960551,31.28650301,23
4098,18,6153,27930,18,-77,4,6153,27909,14,-85,4,0.0,0.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,42,46.0,-999.0,-999.0,-999.0,-999.0,121.494086,31.282709,121.487106,31.272866,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.4974094,31.28803036,0
222,0,4199,29752,26,-61,4,4199,18467,20,-73,4,4199.0,29753.0,22.0,-69.0,4.0,4199.0,18469.0,12.0,-89.0,4.0,4199.0,12499.0,14.0,-85.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,6,2.0,5.0,11.0,1.0,-999.0,121.494757,31.284161,121.496847,31.283612,121.492659,31.283734,121.496153,31.281763,121.485106,31.285941,-999.0,-999.0,121.494667,31.28411192,29
3071,17,6153,28021,31,-51,4,6153,27912,24,-65,4,6153.0,27940.0,29.0,-55.0,4.0,6153.0,27913.0,24.0,-65.0,4.0,6153.0,27852.0,23.0,-67.0,4.0,6153.0,27903.0,29.0,-55.0,4.0,0,1.52e+12,22,23.0,58.0,38.0,84.0,19.0,121.499699,31.276899,121.501757,31.285306,121.497584,31.27897,121.498646,31.28425,121.494492,31.278723,121.494429,31.278097,121.5101522,31.27946348,3
5514,21,4199,12499,26,-61,4,4199,29753,21,-71,4,4199.0,18539.0,19.0,-75.0,4.0,4199.0,29742.0,19.0,-75.0,4.0,4199.0,18619.0,21.0,-71.0,4.0,4199.0,29752.0,22.0,-69.0,4.0,1,1.53e+12,1,5.0,13.0,12.0,16.0,6.0,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,121.499258,31.288113,121.494757,31.284161,121.4962922,31.28423481,37
3906,18,6153,28031,23,-67,4,6153,27913,8,-97,3,6185.0,28102.0,10.0,-93.0,3.0,6153.0,28033.0,11.0,-91.0,3.0,0.0,0.0,9.0,-95.0,3.0,6153.0,27912.0,10.0,-93.0,3.0,1,1.53e+12,24,38.0,91.0,21.0,-999.0,23.0,121.495261,31.288196,121.498646,31.28425,121.480695,31.295819,121.497323,31.285173,-999.0,-999.0,121.501757,31.285306,121.4992583,31.28760063,56
959,7,4199,12499,28,-57,4,4199,29741,19,-75,4,4199.0,18638.0,20.0,-73.0,4.0,4199.0,29743.0,21.0,-71.0,4.0,0.0,0.0,23.0,-67.0,4.0,0.0,0.0,20.0,-73.0,4.0,0,1.52e+12,1,14.0,10.0,27.0,-999.0,-999.0,121.485106,31.285941,121.495055,31.288492,121.492016,31.295198,121.493918,31.287768,-999.0,-999.0,-999.0,-999.0,121.4968838,31.28226504,46
1725,15,6153,27903,25,-63,4,6153,28033,20,-73,4,6153.0,27912.0,21.0,-71.0,4.0,0.0,0.0,27.0,-59.0,4.0,6153.0,28021.0,22.0,-69.0,4.0,6153.0,28032.0,26.0,-61.0,4.0,0,1.51e+12,19,21.0,23.0,-999.0,22.0,18.0,121.494429,31.278097,121.497323,31.285173,121.501757,31.285306,-999.0,-999.0,121.499699,31.276899,121.50187,31.284054,121.4969439,31.28375822,17
4508,19,6153,28032,25,-63,4,6153,27912,20,-73,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,28021.0,20.0,-73.0,4.0,6153.0,27913.0,17.0,-79.0,4.0,6362.0,30075.0,18.0,-77.0,4.0,0,1.53e+12,18,23.0,19.0,22.0,38.0,40.0,121.50187,31.284054,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.505676,31.279911,121.5000895,31.28415481,13
293,0,4199,29753,21,-71,4,4199,18467,26,-61,4,4199.0,29752.0,18.0,-77.0,4.0,4199.0,29742.0,12.0,-89.0,4.0,4199.0,12499.0,13.0,-87.0,4.0,4199.0,18468.0,16.0,-81.0,4.0,1,1.52e+12,5,2.0,6.0,12.0,1.0,17.0,121.492659,31.283734,121.496847,31.283612,121.494757,31.284161,121.495039,31.296587,121.485106,31.285941,121.497084,31.281895,121.4958218,31.28368713,2
3200,17,6153,27913,29,-55,4,6153,28033,26,-61,4,6153.0,28032.0,26.0,-61.0,4.0,6153.0,27940.0,24.0,-65.0,4.0,6362.0,29968.0,22.0,-69.0,4.0,6153.0,28021.0,23.0,-67.0,4.0,0,1.52e+12,38,21.0,18.0,58.0,52.0,22.0,121.498646,31.28425,121.497323,31.285173,121.50187,31.284054,121.497584,31.27897,121.504264,31.277168,121.499699,31.276899,121.5101522,31.27946348,3
176,0,4199,29751,27,-59,4,4199,29752,27,-59,4,4199.0,12499.0,17.0,-79.0,4.0,4199.0,29742.0,15.0,-83.0,4.0,4199.0,29753.0,22.0,-69.0,4.0,4199.0,18467.0,15.0,-83.0,4.0,1,1.52e+12,9,6.0,1.0,12.0,5.0,2.0,121.49346,31.285513,121.494757,31.284161,121.485106,31.285941,121.495039,31.296587,121.492659,31.283734,121.496847,31.283612,121.4943242,31.28503504,34
3426,17,6153,28020,31,-51,4,6153,27913,20,-73,4,6153.0,27903.0,25.0,-63.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,20.0,-73.0,4.0,6153.0,28033.0,22.0,-69.0,4.0,0,1.52e+12,25,38.0,19.0,37.0,22.0,21.0,121.498923,31.281691,121.498646,31.28425,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.4964382,31.28291662,33
1427,14,6362,29978,26,-61,4,6362,29966,16,-81,4,6153.0,28032.0,19.0,-75.0,4.0,6362.0,30075.0,18.0,-77.0,4.0,6153.0,27912.0,21.0,-71.0,4.0,6153.0,27913.0,17.0,-79.0,4.0,1,1.51e+12,60,56.0,18.0,40.0,23.0,38.0,121.504101,31.283884,121.507277,31.283308,121.50187,31.284054,121.505676,31.279911,121.501757,31.285306,121.498646,31.28425,121.5045815,31.28338534,25
4522,19,6153,28032,23,-67,4,6153,27912,18,-77,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27913.0,17.0,-79.0,4.0,6362.0,30075.0,18.0,-77.0,4.0,0,1.53e+12,18,23.0,19.0,22.0,38.0,40.0,121.50187,31.284054,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.505676,31.279911,121.4999134,31.28415679,13
4422,18,6153,28033,28,-57,4,6153,28031,22,-69,4,6153.0,27911.0,19.0,-75.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28024.0,15.0,-83.0,4.0,1,1.53e+12,21,24.0,43.0,37.0,38.0,89.0,121.497323,31.285173,121.495261,31.288196,121.498572,31.286194,121.503581,31.28534,121.498646,31.28425,121.494823,31.285815,121.4953586,31.28529235,26
166,0,4199,29753,25,-63,4,4199,29752,26,-61,4,4199.0,29751.0,26.0,-61.0,4.0,4199.0,12499.0,17.0,-79.0,4.0,4199.0,29742.0,16.0,-81.0,4.0,4199.0,18467.0,13.0,-87.0,4.0,1,1.52e+12,5,6.0,9.0,1.0,12.0,2.0,121.492659,31.283734,121.494757,31.284161,121.49346,31.285513,121.485106,31.285941,121.495039,31.296587,121.496847,31.283612,121.4941775,31.28506377,34
2031,16,6153,28033,31,-51,4,6153,27902,20,-73,4,6153.0,27903.0,21.0,-71.0,4.0,6153.0,27913.0,28.0,-57.0,4.0,6153.0,28021.0,26.0,-61.0,4.0,6153.0,28020.0,23.0,-67.0,4.0,1,1.51e+12,21,37.0,19.0,38.0,22.0,25.0,121.497323,31.285173,121.503581,31.28534,121.494429,31.278097,121.498646,31.28425,121.499699,31.276899,121.498923,31.281691,121.4975598,31.28374494,32
3453,17,6153,28020,31,-51,4,6153,27913,20,-73,4,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,24.0,-65.0,4.0,6153.0,28033.0,25.0,-63.0,4.0,0,1.52e+12,25,38.0,19.0,37.0,22.0,21.0,121.498923,31.281691,121.498646,31.28425,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.4967821,31.28346399,33
6145,22,6153,28032,24,-65,4,0,0,17,-79,4,6362.0,30092.0,16.0,-81.0,4.0,6153.0,27912.0,23.0,-67.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,18,-999.0,103.0,23.0,-999.0,-999.0,121.50187,31.284054,-999.0,-999.0,121.503238,31.283468,121.501757,31.285306,-999.0,-999.0,-999.0,-999.0,121.5029922,31.28375035,18
1152,10,4199,29752,28,-57,4,4199,29742,24,-65,4,4199.0,18539.0,25.0,-63.0,4.0,4199.0,29753.0,23.0,-67.0,4.0,4199.0,18537.0,22.0,-69.0,4.0,4199.0,12499.0,20.0,-73.0,4.0,1,1.52e+12,6,12.0,13.0,5.0,26.0,1.0,121.494757,31.284161,121.495039,31.296587,121.499165,31.284763,121.492659,31.283734,121.499263,31.287606,121.485106,31.285941,121.4955779,31.28455018,37
3248,17,6153,27913,31,-51,4,6362,29968,21,-71,4,6153.0,28021.0,25.0,-63.0,4.0,6153.0,27903.0,21.0,-71.0,4.0,6153.0,28032.0,29.0,-55.0,4.0,6153.0,28033.0,26.0,-61.0,4.0,0,1.52e+12,38,52.0,22.0,19.0,18.0,21.0,121.498646,31.28425,121.504264,31.277168,121.499699,31.276899,121.494429,31.278097,121.50187,31.284054,121.497323,31.285173,121.5101522,31.27946348,3
3422,17,6153,28020,31,-51,4,6153,27913,21,-71,4,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27902.0,28.0,-57.0,4.0,6153.0,28021.0,20.0,-73.0,4.0,6153.0,28022.0,17.0,-79.0,4.0,0,1.52e+12,25,38.0,19.0,37.0,22.0,39.0,121.498923,31.281691,121.498646,31.28425,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.492686,31.281446,121.4964948,31.28324253,33
2994,17,6153,28021,28,-57,4,6362,29968,20,-73,4,6153.0,27903.0,25.0,-63.0,4.0,6153.0,27904.0,21.0,-71.0,4.0,6153.0,27912.0,20.0,-73.0,4.0,6153.0,27902.0,21.0,-71.0,4.0,0,1.52e+12,22,52.0,19.0,41.0,23.0,37.0,121.499699,31.276899,121.504264,31.277168,121.494429,31.278097,121.493407,31.287705,121.501757,31.285306,121.503581,31.28534,121.5101522,31.27946348,3
1013,8,4199,29753,24,-65,4,4199,18468,29,-55,4,4199.0,29752.0,20.0,-73.0,4.0,4199.0,18467.0,30.0,-53.0,4.0,4199.0,18619.0,19.0,-75.0,4.0,4199.0,18469.0,20.0,-73.0,4.0,0,1.52e+12,5,17.0,6.0,2.0,16.0,11.0,121.492659,31.283734,121.497084,31.281895,121.494757,31.284161,121.496847,31.283612,121.499258,31.288113,121.496153,31.281763,121.4985578,31.28341983,22
4035,18,6153,27911,17,-79,4,6362,30071,12,-89,4,6153.0,28031.0,22.0,-69.0,4.0,6185.0,28209.0,8.0,-97.0,3.0,0.0,0.0,11.0,-91.0,3.0,6153.0,27913.0,8.0,-97.0,3.0,1,1.53e+12,43,64.0,24.0,45.0,-999.0,38.0,121.498572,31.286194,121.503121,31.288529,121.495261,31.288196,121.487916,31.287798,-999.0,-999.0,121.498646,31.28425,121.4978869,31.28824534,7
3158,17,6153,27940,25,-63,4,6153,28021,24,-65,4,6153.0,27913.0,27.0,-59.0,4.0,6153.0,27912.0,24.0,-65.0,4.0,6153.0,27852.0,24.0,-65.0,4.0,6153.0,28033.0,24.0,-65.0,4.0,0,1.52e+12,58,22.0,38.0,23.0,84.0,21.0,121.497584,31.27897,121.499699,31.276899,121.498646,31.28425,121.501757,31.285306,121.494492,31.278723,121.497323,31.285173,121.5101522,31.27946348,3
2747,17,6305,17144,25,-63,4,6362,29967,15,-83,4,6362.0,29968.0,21.0,-71.0,4.0,6305.0,17274.0,21.0,-71.0,4.0,0.0,0.0,13.0,-87.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,57,47.0,52.0,54.0,-999.0,-999.0,121.505035,31.283008,121.511947,31.281646,121.504264,31.277168,121.51148,31.278201,-999.0,-999.0,-999.0,-999.0,121.5101522,31.27946348,3
5164,20,6153,28024,15,-83,4,6153,27913,17,-79,4,0.0,0.0,16.0,-81.0,4.0,6153.0,28033.0,15.0,-83.0,4.0,6185.0,28271.0,18.0,-77.0,4.0,6185.0,28150.0,16.0,-81.0,4.0,1,1.53e+12,89,38.0,-999.0,21.0,98.0,99.0,121.494823,31.285815,121.498646,31.28425,-999.0,-999.0,121.497323,31.285173,121.492339,31.286412,121.497536,31.288448,121.4945975,31.28633579,11
1109,9,4199,18538,24,-65,4,4199,18319,18,-77,4,4199.0,18318.0,15.0,-83.0,4.0,4199.0,18317.0,22.0,-69.0,4.0,4199.0,18537.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1.52e+12,29,34.0,35.0,32.0,26.0,-999.0,121.502463,31.284142,121.501661,31.28321,121.506933,31.28703,121.500524,31.287906,121.499263,31.287606,-999.0,-999.0,121.5011877,31.28612371,31
702,7,4199,29753,25,-63,4,4199,18468,25,-63,4,4199.0,18467.0,22.0,-69.0,4.0,4199.0,29752.0,25.0,-63.0,4.0,4199.0,18638.0,20.0,-73.0,4.0,4199.0,57629.0,20.0,-73.0,4.0,0,1.52e+12,5,17.0,2.0,6.0,10.0,30.0,121.492659,31.283734,121.497084,31.281895,121.496847,31.283612,121.494757,31.284161,121.492016,31.295198,121.499677,31.279849,121.4968838,31.28226504,46
5801,22,6153,27913,27,-59,4,6153,28031,25,-63,4,6153.0,27902.0,20.0,-73.0,4.0,6153.0,27911.0,21.0,-71.0,4.0,6153.0,28033.0,28.0,-57.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,38,24.0,37.0,43.0,21.0,-999.0,121.498646,31.28425,121.495261,31.288196,121.503581,31.28534,121.498572,31.286194,121.497323,31.285173,-999.0,-999.0,121.4994006,31.28488653,20
1079,8,4199,29752,22,-69,4,4199,29753,24,-65,4,4199.0,18539.0,22.0,-69.0,4.0,4199.0,18537.0,22.0,-69.0,4.0,4199.0,18639.0,22.0,-69.0,4.0,4199.0,12499.0,20.0,-73.0,4.0,0,1.52e+12,6,5.0,13.0,26.0,4.0,1.0,121.494757,31.284161,121.492659,31.283734,121.499165,31.284763,121.499263,31.287606,121.490939,31.28661,121.485106,31.285941,121.4986951,31.28422967,41
190,0,4199,29751,26,-61,4,4199,29752,25,-63,4,4199.0,12499.0,17.0,-79.0,4.0,4199.0,29753.0,22.0,-69.0,4.0,4199.0,18639.0,21.0,-71.0,4.0,4199.0,29712.0,14.0,-85.0,4.0,1,1.52e+12,9,6.0,1.0,5.0,4.0,15.0,121.49346,31.285513,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.490939,31.28661,121.49169,31.290129,121.4945808,31.2848887,26
4901,20,6153,28033,29,-55,4,6153,27903,26,-61,4,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28031.0,20.0,-73.0,4.0,6153.0,27905.0,21.0,-71.0,4.0,6153.0,27902.0,24.0,-65.0,4.0,1,1.53e+12,21,19.0,38.0,24.0,87.0,37.0,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.495261,31.288196,121.486917,31.274206,121.503581,31.28534,121.4964664,31.28445253,17
5457,21,4199,29752,26,-61,4,4199,12499,20,-73,4,4199.0,29753.0,20.0,-73.0,4.0,4199.0,18539.0,23.0,-67.0,4.0,4199.0,29742.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,6,1.0,5.0,13.0,12.0,-999.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,-999.0,-999.0,121.4957208,31.28482873,50
3799,18,6153,28031,21,-71,4,6362,29949,18,-77,4,6153.0,27903.0,14.0,-85.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,6153.0,27912.0,16.0,-81.0,4.0,6153.0,28020.0,14.0,-85.0,4.0,1,1.53e+12,24,20.0,19.0,37.0,23.0,25.0,121.495261,31.288196,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498923,31.281691,121.500282,31.28713712,55
5946,22,6153,28032,25,-63,4,6153,27903,21,-71,4,6153.0,28021.0,16.0,-81.0,4.0,6153.0,27912.0,26.0,-61.0,4.0,6153.0,27913.0,15.0,-83.0,4.0,6153.0,27911.0,15.0,-83.0,4.0,1,1.53e+12,18,19.0,22.0,23.0,38.0,43.0,121.50187,31.284054,121.494429,31.278097,121.499699,31.276899,121.501757,31.285306,121.498646,31.28425,121.498572,31.286194,121.5005293,31.28478518,28
50,0,4199,29751,26,-61,4,4199,18639,14,-85,4,4199.0,29753.0,20.0,-73.0,4.0,4199.0,29752.0,16.0,-81.0,4.0,4199.0,12499.0,17.0,-79.0,4.0,4199.0,18467.0,17.0,-79.0,4.0,1,1.52e+12,9,4.0,5.0,6.0,1.0,2.0,121.49346,31.285513,121.490939,31.28661,121.492659,31.283734,121.494757,31.284161,121.485106,31.285941,121.496847,31.283612,121.4921898,31.28485282,54
966,7,4199,29742,26,-61,4,4199,18638,23,-67,4,4199.0,29743.0,21.0,-71.0,4.0,4199.0,18639.0,24.0,-65.0,4.0,0.0,0.0,20.0,-73.0,4.0,0.0,0.0,23.0,-67.0,4.0,0,1.52e+12,12,10.0,27.0,4.0,-999.0,-999.0,121.495039,31.296587,121.492016,31.295198,121.493918,31.287768,121.490939,31.28661,-999.0,-999.0,-999.0,-999.0,121.4968838,31.28226504,46
4886,20,6153,27902,31,-51,4,6153,27903,26,-61,4,6153.0,28020.0,28.0,-57.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,6153.0,28021.0,18.0,-77.0,4.0,1,1.53e+12,37,19.0,25.0,38.0,21.0,22.0,121.503581,31.28534,121.494429,31.278097,121.498923,31.281691,121.498646,31.28425,121.497323,31.285173,121.499699,31.276899,121.4966068,31.28444095,17
3777,18,6153,27912,18,-77,4,6362,29949,16,-81,4,6153.0,28032.0,15.0,-83.0,4.0,6153.0,28031.0,19.0,-75.0,4.0,6153.0,27903.0,12.0,-89.0,4.0,6153.0,27902.0,13.0,-87.0,4.0,1,1.53e+12,23,20.0,18.0,24.0,19.0,37.0,121.501757,31.285306,121.508039,31.286935,121.50187,31.284054,121.495261,31.288196,121.494429,31.278097,121.503581,31.28534,121.5005077,31.28700744,55
5789,22,6153,27913,30,-53,4,6153,28031,23,-67,4,6153.0,27902.0,21.0,-71.0,4.0,6153.0,27911.0,23.0,-67.0,4.0,6153.0,28033.0,29.0,-55.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,1,1.53e+12,38,24.0,37.0,43.0,21.0,22.0,121.498646,31.28425,121.495261,31.288196,121.503581,31.28534,121.498572,31.286194,121.497323,31.285173,121.499699,31.276899,121.4992042,31.28490432,20
5522,21,4199,12499,24,-65,4,4199,29753,19,-75,4,4199.0,18539.0,19.0,-75.0,4.0,4199.0,29742.0,20.0,-73.0,4.0,4199.0,18619.0,18.0,-77.0,4.0,4199.0,29752.0,22.0,-69.0,4.0,1,1.53e+12,1,5.0,13.0,12.0,16.0,6.0,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,121.499258,31.288113,121.494757,31.284161,121.4963965,31.28423627,37
1454,14,6153,28032,28,-57,4,6362,30073,17,-79,4,6153.0,28021.0,17.0,-79.0,4.0,6153.0,27903.0,18.0,-77.0,4.0,6362.0,30071.0,17.0,-79.0,4.0,6153.0,27912.0,29.0,-55.0,4.0,1,1.51e+12,18,55.0,22.0,19.0,64.0,23.0,121.50187,31.284054,121.507842,31.28561,121.499699,31.276899,121.494429,31.278097,121.503121,31.288529,121.501757,31.285306,121.5030056,31.28414517,18
1827,15,6362,29978,22,-69,4,6153,28032,23,-67,4,6153.0,27912.0,25.0,-63.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,6362.0,30075.0,17.0,-79.0,4.0,6305.0,17274.0,17.0,-79.0,4.0,0,1.51e+12,60,18.0,23.0,52.0,40.0,54.0,121.504101,31.283884,121.50187,31.284054,121.501757,31.285306,121.504264,31.277168,121.505676,31.279911,121.51148,31.278201,121.4969439,31.28375822,17
45,0,4199,29751,24,-65,4,4199,18639,12,-89,4,4199.0,29753.0,19.0,-75.0,4.0,4199.0,29752.0,15.0,-83.0,4.0,4199.0,12499.0,18.0,-77.0,4.0,4199.0,18467.0,14.0,-85.0,4.0,1,1.52e+12,9,4.0,5.0,6.0,1.0,2.0,121.49346,31.285513,121.490939,31.28661,121.492659,31.283734,121.494757,31.284161,121.485106,31.285941,121.496847,31.283612,121.4922887,31.28500546,10
2483,17,6362,30075,22,-69,4,6362,30074,16,-81,4,6362.0,29967.0,17.0,-79.0,4.0,6305.0,17177.0,14.0,-85.0,4.0,6305.0,17287.0,17.0,-79.0,4.0,6305.0,17274.0,15.0,-83.0,4.0,0,1.52e+12,40,48.0,47.0,72.0,70.0,54.0,121.505676,31.279911,121.51078,31.282514,121.511947,31.281646,121.513451,31.279099,121.513375,31.276554,121.51148,31.278201,121.5101522,31.27946348,3
5827,22,6153,28033,22,-69,4,6153,27903,22,-69,4,6153.0,28032.0,24.0,-65.0,4.0,6153.0,27902.0,19.0,-75.0,4.0,6153.0,27913.0,19.0,-75.0,4.0,0.0,0.0,17.0,-79.0,4.0,1,1.53e+12,21,19.0,18.0,37.0,38.0,-999.0,121.497323,31.285173,121.494429,31.278097,121.50187,31.284054,121.503581,31.28534,121.498646,31.28425,-999.0,-999.0,121.4998171,31.28489273,28
5346,21,4199,29742,24,-65,4,4199,12499,21,-71,4,4199.0,29752.0,25.0,-63.0,4.0,4199.0,29753.0,21.0,-71.0,4.0,4199.0,29712.0,16.0,-81.0,4.0,4199.0,18539.0,18.0,-77.0,4.0,1,1.53e+12,12,1.0,6.0,5.0,15.0,13.0,121.495039,31.296587,121.485106,31.285941,121.494757,31.284161,121.492659,31.283734,121.49169,31.290129,121.499165,31.284763,121.4957227,31.28602895,1
444,4,4199,29742,31,-51,4,4199,12499,22,-69,4,4199.0,29741.0,25.0,-63.0,4.0,4199.0,18467.0,24.0,-65.0,4.0,4199.0,18539.0,26.0,-61.0,4.0,0.0,0.0,21.0,-71.0,4.0,1,1.52e+12,12,1.0,14.0,2.0,13.0,-999.0,121.495039,31.296587,121.485106,31.285941,121.495055,31.288492,121.496847,31.283612,121.499165,31.284763,-999.0,-999.0,121.4967887,31.28688707,14
4760,19,6153,28033,24,-65,4,6153,27902,21,-71,4,6153.0,27911.0,15.0,-83.0,4.0,6153.0,28031.0,14.0,-85.0,4.0,6153.0,27903.0,19.0,-75.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,38.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498646,31.28425,121.4971162,31.28430416,17
3821,18,6153,28031,23,-67,4,6362,29949,22,-69,4,6153.0,27903.0,17.0,-79.0,4.0,6153.0,27902.0,18.0,-77.0,4.0,6153.0,27912.0,16.0,-81.0,4.0,6153.0,28020.0,14.0,-85.0,4.0,1,1.53e+12,24,20.0,19.0,37.0,23.0,25.0,121.495261,31.288196,121.508039,31.286935,121.494429,31.278097,121.503581,31.28534,121.501757,31.285306,121.498923,31.281691,121.4999745,31.28708393,55
6005,22,6153,27912,28,-57,4,6153,27903,17,-79,4,6153.0,27911.0,18.0,-77.0,4.0,6362.0,30073.0,15.0,-83.0,4.0,6153.0,28032.0,26.0,-61.0,4.0,6153.0,28021.0,14.0,-85.0,4.0,1,1.53e+12,23,19.0,43.0,55.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.498572,31.286194,121.507842,31.28561,121.50187,31.284054,121.499699,31.276899,121.5013327,31.28470696,44
